GPCR,smiles,STANDARD_VALUE
P08912,CC1=CC(=NO1)OCC#CC[N+]2(CCCC2)C.[I-],-3.876
P08912,CCCC1=C(C2=C(N1C)C=CC3=C2CN4CCC5=C(C4O3)C=CC(=C5)OC)C(=O)OCC,-3.53
P08912,CCN1CC=C(C(C1)C(=O)OC)C2=CC=CC=C2.C(=O)(C(=O)O)O,-4.228
P08912,C[N+]1(CCN(CC1)C2=CC=CC=C2)CCCC(C3=CC=CC=C3)(C4=CC=CC=C4)O.[I-],-3.84
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN4CCCC4,-3.3
P08912,[B-]1(N2C(=CC=C2C=CC3=CC=C(C=C3)OCC(=O)NCCCCCC(=O)NCCC4=CC(=C(C=C4)O)C(CCN(C(C)C)C(C)C)C5=CC=CC=C5)C=C6[N+]1=C(C=C6)C7=CC=CS7)(F)F,-1.243
P08912,CC1C(OCC(O1)C[N+](C)(C)C)(C)C,-4.72
P08912,CN1CCC=C(C1)C2=NSN=C2SC,-3.322
P08912,CCN(CC)CC1CCCCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=CC=CC=C42,-3.48
P08912,C1CCC(CC1)C(CCCN2CCCCC2)(C3=CC=CC=C3)O,-1.919
P08912,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5,0.9
P08912,CN(C)CCC1=C(C2=CC=CC=C2C1)CC3=CC=CC=N3,-3.56
P08912,CCN(CC1=CC=CC(=C1)C)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=NN4,-2.94
P08912,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,-3.059
P08912,CCN1CCC(=C(C1)C(=O)OCCC2=CC=C(C=C2)OC)C3=CC=CC=C3.C(=O)(C(=O)O)O,-2.937
P08912,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,-3.342
P08912,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,-1.415
P08912,CCN1CCC(=C(C1)C(=O)OCC2=CC3=C(C=C2)OCO3)C4=CC=CC=C4,-2.079
P08912,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31,-1.964
P08912,C[N+]1(CCCC1C2CS(=O)C(O2)(C3CCCCC3)C4=CC=CC=C4)C,-1.122
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,-3.43
P08912,CCCCN(CCCC)C1=CC=C(C=C1)C=CC2=CC=[N+](C=C2)CCC[N+](CC)(CC)CC.[Br-].[Br-],-1.919
P08912,CN1CCC(CC1)(C2=CC=CC=C2)C(=O)NCCC3=CC=C(C=C3)OC,-3.843
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OC=C4,-3.375
P08912,C1=CC2=C(C=C1OC(F)(F)F)C(=O)C(=O)N2CC3=CN=C(C=C3)Cl,-3.38
P08912,C[N+]1(CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O)CCCC(C4=CC=CC=C4)(C5=CC=CC=C5)O.[I-],-3.19
P08912,CC1=CC=C(O1)C2CCC[N+]2(C)C,-3.98
P08912,CC1CCCC(N1C)C=CC2C3CCCCC3CC4C2C(OC4=O)C,-3.397
P08912,C1CCC(CC1)CN2CCCC2,-3.43
P08912,CC1=CC=C(C=C1)C23C4=CC=CC=C4C(=O)N2CCN3C(=O)C5=CC(=C(C=C5)F)F,-3.417
P08912,CC1COCC(O1)C[N+](C)(C)C.[I-],-4.65
P08912,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C,-2.9
P08912,CCN1CC=C(C(C1)C(=O)OCCC2CCCCC2)C3=CC=CC=C3.C(=O)(C(=O)O)O,-2.202
P08912,CN1CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4,-0.13
P08912,CCN(CC1=CC=CC=C1)C(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=NSN=C4C=C3,-3.474
P08912,CCOC(=O)C1=C(NC2=C1C3=C(C=C2)OC4C5=C(CCN4C3)C=CC(=C5)OC)C,-3.914
P08912,C[N+]1(CCCC1C2CSC(O2)(C3CCCCC3)C4=CC=CC=C4)C.[I-],-0.51
P08912,CC(C1=CC=CC=N1)N(C)C(=O)C2=NOC(=C2)CNC3=CC=CC(=C3)C(=O)C,-3.831
