GPCR,smiles,STANDARD_VALUE
P47901,CC(C)NC(=O)CN1C=C(N=C1C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)CCN4CCC(CC4)O,-1.74
P47901,CC(C)NC(=O)CC1=NN(C(=O)N1C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)CCN4CCC(CC4)C(F)(F)F,-2.74
P47901,CC(C)NC(=O)CN1C(=CN2C=C(C=C2C1=O)OC3CCNCC3)C4=CC(=CC=C4)Cl,-2.301
P47901,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O,-3.775
P47901,CC(C)NC(=O)CN1C=C(N=C1C2=CC(=C(C=C2)F)Cl)C3=CC=C(C=C3)CCN4CCOCC4,0
P47901,C1CC1CN(C2=CC=C(C=C2)Cl)C(=O)C3CCN(CC3)C4=C(C=CC=N4)C(F)(F)F,-3.773
P47901,CC1=CC=C(C=C1)NC(=O)CCN2C(=O)C(=CC3=CC(=C(C=C3)OC)OC)SC2=O,-3.59
P47901,CC(C)NC(=O)CN1C=C(N=C1C2=CC(=CC=C2)Cl)N3CCN(CC3=O)CCN4CCOCC4,-2.74
P47901,C1CCN(C1)CC2=CC=CC(=C2)C3=CC4=C(C=C3)N=C(N(C4=O)CC(=O)NCC5CC5)C6=CC=CC=C6,-2.589
P47901,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CC3=CC=C(C=C3)O)CC4=CC=CC=C4)CC5=CC=C(C=C5)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,-1.17
P47901,CC(C)(C)NC(=O)CC1=NN(C(=O)N1C2=CC(=C(C=C2)F)Cl)C3=CC=C(C=C3)CCN4CCOCC4,-0.447
P47901,CC(C)NC(=O)CN1C(=NC2=C(C1=O)C=C(C=C2)C3=C(C=CC(=C3)CN(C)C)F)C4=CC(=CC=C4)OC,-0.845
P47901,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CN)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,-0.531
P47901,CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NC3=C(N2C)C(=O)N(C(=O)N3C)C,-4.49
P47901,C1CC2=CC=CC=C2N(C1COC(=O)N3CCC(CC3)NCC4=CC=CS4)S(=O)(=O)C5=CC=C(C=C5)Cl,-2.057
P47901,CC1=C(C=CC(=C1C)S(=O)(=O)N2C(=C(C3=CC=CC=C32)C(=O)N4CCCN(CC4)C)C)OC,-2.699
P47901,CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,-4.34
P47901,CC(C)NC(=O)CN1C(=CN2C=C(C=C2C1=O)N3CCC(CC3)N4CCCCC4)C5=CC(=CC=C5)Cl,-0.7
P47901,CC1=CC(=C(C(=C1S(=O)(=O)NC(CC2=CC=C(C=C2)Cl)C(=O)N(CCCN3CCN(CC3)C)CC4=CC=CC=C4)C)C)OC,-3.1
P47901,CC(C)NC(=O)CC1=C(SC(=N1)C2=CC=C(C=C2)CCN3CCCCC3)C4=CC(=CC=C4)Cl,-1.204
P47901,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSCCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CC(CC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)O)CC(=O)N)CCC(=O)N,-3.041
P47901,C1=CC2=C(C=C1C(=O)NCCO)NC(=C(C2=O)O)C3=CC(=C(C(=C3)Cl)N)Cl,-4.54
P47901,CC(C1C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N)CC(=O)N)O,0
P47901,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)N)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)CC(=O)N(C)C,-1.792
P47901,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CSC=C2)N)C(=O)N3CCCC3C(=O)NC(CCN)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,-1.699
P47901,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)OCCCN4CCOCC4)C(=O)N2CC(=O)NCC5CC5,-3.161
P47901,CC1=CC=C(C=C1)CNS(=O)(=O)C2=C(C=CC(=C2)CN3C(=O)C4=C(C3=O)N=CC=C4)OC,-4.59
P47901,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCCN)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,0.31
P47901,CN(C)C(=O)C1CC(CN1C2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CN=C(N=C5OC)OC)O,-0.748
P47901,CCC1=NN(C(=O)C2=CC3=C(N21)C=CS3)CC(=O)NCCCN4CCOCC4,-4.54
P47901,CCNC(=O)CN1C(=NC2=C(C1=O)C=C(C=C2)OCCCN3CCOCC3)C4=CC(=CC=C4)OC,-1.934
P47901,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)O)C(=O)O,-4.675
P47901,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)CC6=CC=C(C=C6)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,-0.892
P47901,CC(C)(C)NC(=O)CC1=NN(C(=O)N1C2=CC(=CC=C2)OC)C3=NC=C(C=C3)CCN4CCOCC4,-1.74
P47901,CC(C)NC(=O)CN1C=C(N=C1C2=CC(=C(C=C2)F)OC)C3=CC=C(C=C3)CCN4CCCOCC4,-1.041
P47901,CC1=NN(C(=O)C2=NC=CN12)CCCC(=O)NCC3=CC=C(C=C3)F,-4.59
P47901,CC(C)NC(=O)CN1C(=CN2C=C(C=C2C1=O)N3CCCN(CC3)C)C4=CC(=CC=C4)Cl,-1.1
P47901,CC1=CC=C(C=C1)N2C(=O)C3=C(NC2=S)SC4=C3CCC4,-3.789
P47901,C1=CC(=CN=C1)C(=O)NCC2=NN=C3N2C=C(C=C3C(F)(F)F)Cl,-4.59
P47901,CCCNC1CCN(CC1)S(=O)(=O)CCC2CCC3=CC=CC=C3N2S(=O)(=O)C4=C(C=C(C=C4)OC)OC,-2.182
P47901,COC1=CC(=C(C=C1)S(=O)(=O)N2C3=C(C=C(C=C3)Cl)C(C2=O)(C4=C(N=CC=C4)OC)N5CCCC5C6=CC=CC=N6)OC,-2.895
P47901,CC(C)NC(=O)CN1C(=CN2C=C(C=C2C1=O)N3CCC4(CC3)CNC4)C5=CC(=CC=C5)Cl,-2.8
P47901,C1CC(OC1)CNC(=O)CSC2=NN=C3N2N=C(C=C3)C4=CC=CC=N4,-4.289
P47901,CC(C)NC(=O)CN1C=C(N=C1C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)CCN4CC5(C4)COC5,-1.74
P47901,CCOP1(=O)OCC2C(O1)C(C(O2)N3C=NC4=C3N=CN=C4N)O,-4.09
P47901,CC1=CC(=C(C=C1Cl)OC)NC(=O)C2=CC3=C(C=C2)OCO3,-5.275
P47901,CC1=C(C=C(C=C1)Cl)NC(=O)CCCN2C(=O)C3=C(C2=O)N=CC=C3,-4.64
P47901,CC(C)NC(=O)CN1C(=CN2C=C(C=C2C1=O)N3CCC(C3)N(C)C)C4=CC(=CC=C4)Cl,-2.7
P47901,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)C(=O)N(CCC3=CC=CS3)CC(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,-2.778
P47901,CCC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(N2CC)C(=O)N(C(=O)N3C)C,-4.59
