GPCR,smiles,STANDARD_VALUE
P07550,COC1=CC=CC(=C1)NC2=CC=C(C=C2)CCNCC(C3=CC(=C(C=C3)O)CO)O,-2.506
P07550,CCCCCCCCN1C=CN(C1=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-2.519
P07550,C1CN(CCN1C2=CC=CC=N2)C(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,-1.579
P07550,CCOC(=O)C1CCN(CC1)C(=O)C2=CC=C(C=C2)CC3CCC(N3)C(C4=CC=CC=C4)O,-4.037
P07550,CC(CC1=CNC2=C1C=CC=C2OS(=O)(=O)C)NCC(C3=CC(=CC=C3)NCC(=C)C)O,-0.176
P07550,C1CC2=C3C4=C(C(=NC=N4)NCCN5CCOCC5)SC3=NC(=C2C1)N6CCOCC6,-3.524
P07550,C1CN(CCC1OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)CCC(=O)NC4=CC=C(C=C4)CNCC(C5=C6C=CC(=O)NC6=C(C=C5)O)O,0.6
P07550,COC1=C(C=CC(=C1)C=C2CCC(=CC3=CC(=C(C=C3)OCCO)OC)C2=O)OCCO,-4.43
P07550,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O,0.174
P07550,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O,-4
P07550,CC(C)(CC1=CC=C(C=C1)OC2=NC=C(C=C2)C(=O)N)NCC(COC3=CC=CC4=C3C5(CC5)C(=O)N4)O,-1.545
P07550,C1CC(=O)N(C1)CCCNC2=C(C=C(C=C2)C(CC(=O)N)NC(=O)CC3=CC=C(C=C3)Cl)[N+](=O)[O-],-3.342
P07550,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O,-3.814
P07550,C1CCC(CC1)NC(=S)NN,-4.55
P07550,CN(C1=CC=C(C=C1)CC(=O)NCC2=CC=CC(=C2)CCNCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)C(=O)CCN5CCC(CC5)OC(=O)NC6=CC=CC=C6C7=CC=CC=C7,0
P07550,CC1=CC(=CC=C1)NC(=S)NNC(=O)CCN2C=C(C=N2)C,-4.15
P07550,C1=CC=C(C(=C1)CNCC2=CC=CC(=C2)CCNCC(C3=C4C(=C(C=C3)O)NC(=O)S4)O)Cl,-0.063
P07550,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)N4N=CC(=N4)CC5=CC=C(C=C5)C(F)(F)F)O,-3.672
P07550,CN(C)CCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,-1.202
P07550,C1=CC=C(C=C1)C(=O)C2C(C(=C(S2)N)C#N)C3=CC=CS3,-3.764
P07550,C1=CC=C(C=C1)C2=NC(=S)C3=C(N2)C=CC(=C3)Br,-3.8
P07550,CCN1C(=NN=C1SCC(=O)C2=CC=C(C=C2)Cl)C(C)C,-4.55
P07550,C1=CC=C2C(=C1)C(=NC2=O)NC3=NC4=CC=CC=C4N3,-4
P07550,CC(CC1=CC=CC(=C1)CC(=O)NCCCCN(C)C(=O)CCN2CCC(CC2)OC(=O)NC3=CC=CC=C3C4=CC=CC=C4)NCC(C5=C6C=CC(=O)NC6=C(C=C5)O)O,0
P07550,CC(C)C1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=S)NCC3=CC=CO3,-2.764
P07550,CC(C)C(=O)NC(C1=CC=C(C=C1)OC)C2=C(C3=C(C=CC=N3)C=C2)O,-3.68
P07550,CN(CCC1=CC=CC=C1)CCOCCCNCC(C2=C3C(=C(C=C2)O)NC(=O)S3)O,-0.399
P07550,CC(=NNC1=C(C=C(C=N1)Cl)Cl)C2=CC=CS2,-4.5
P07550,CCCC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=CC(=C2)O)O)O,-3.676
P07550,COC1=CC=CC=C1N2CCN(CC2)CC3=C4C=CC=NC4=C(C=C3)O,-4.209
P07550,CCCOC1=CC=C(C=C1)C(=O)NC2=NC(=C(S2)CC3=CC4=C(C=C3)OCO4)C,-4.464
P07550,COC1=CC2=C3C(=C1)C=CC=C3C(=O)N(C2=O)CC4CCN(CC4)CC(COC5=CC=CC6=C5C7=CC=CC=C7N6)O,-0.903
P07550,CC(CC1=CNC2=C1C=CC=C2OS(=O)(=O)C)NCC(C3=CC(=CC=C3)NCC4=CC=CC=C4)O,-1.204
P07550,CC(CC1=C(C=CC(=C1)CC(=O)NC2=CC(=CC=C2)N(C)C(=O)CCN3CCC(CC3)OC(=O)NC4=CC=CC=C4C5=CC=CC=C5)OC)NCC(C6=C7C=CC(=O)NC7=C(C=C6)O)O,-0.301
P07550,CCOC1=CC=C(C=C1)NC(=O)CNC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC(=C(C=C4)OC)OC,-3.818
P07550,C1=CC=C2C(=C1)C3=C(C=CC=C3C2=NNC(=S)N)C#N,-3.55
P07550,CC1=CC(=C(C=C1)OC)N2C(=NN=N2)SCC(=O)N3CCC(CC3)C(=O)NC4=NC=CS4,-4.5
P07550,CC1=CC(=C(C=C1)CN2CCSCC2)C,-4.414
P07550,C1=CC(=CC(=C1)Cl)CCNCCCSCCNCC(C2=C3C(=C(C=C2)O)NC(=O)S3)O,0
P07550,CC(CC1=CC=C(C=C1)OCC(=O)OC)NCC(C2=CC(=CC=C2)Cl)O,-0.505
P07550,C1C(ON=C1C2=CC=CC=C2)COC(=O)C3=CC=CO3,-3.55
P07550,C1=CC=C(C(=C1)NC(=S)NN=CC2=CC(=C(C=C2)Cl)Cl)Cl,-3.45
P07550,CC1=CC=CC(=C1)C2CCCC2NCC(C3=C4C(=C(C=C3)O)NC(=O)S4)O,-1.176
P07550,C1=CC=C(C=C1)OCC(CNCCOC2=CC=C(C=C2)OCC(=O)O)O,-3.14
P07550,C1=COC(=C1)CNC(=S)NN,-4.55
P07550,CC1=CC=C(C=C1)NC2=C(N=C3N2C(=CC=C3)C)C4=CC=CC=N4,-4.467
P07550,C1=CC(=CC=C1CCNCC(C2=CC(=C(C=C2)O)CO)O)NC3=CC=C(C=C3)O,-2.951
P07550,CCOC(=O)C1=C(C2=C(O1)C=CC=C2OCC(CNC(C)C)O)C,-0.954
P07550,CC(CNC1=CC=CC(=C1)C2=C(C=CO2)C(=O)O)NCC(C3=CC(=CC=C3)Cl)O,-2.1
P07550,C1CC1NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=NC=C(C=C3)C4=NC5=CC=CC=C5N4,-4.464
P07550,CC(C1CCCCC1)NCC(C2=C3C(=C(C=C2)O)NC(=O)S3)O,0
P07550,CC12CCC(CC1=CC(=O)C3C2CCC4(C3CC(C4=O)O)C)O,-3.814
P07550,C1=CC(=CC(=C1)S(=O)(=O)N)CCCOCCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,-0.398
P07550,COC1=CC=CC=C1NC(=O)CSCC(=O)N2C3=CC=CC=C3CCC4=CC=CC=C42,-4.464
P07550,CC1=CC=C(C=C1)COCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.CC(=O)O,-0.4
P07550,CC(C)(CC1=CC(=CC=C1)C(F)(F)F)NCC(C2=CC(=C(C=C2)O)CO)O,-2.117
P07550,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)NC(=O)CNC3CCCCC3)C,-3.75
P07550,CNCC(C1=CC(=C(C=C1)O)O)O,-2.695
P07550,CCC1=C(SC(=C1)C(=O)N(CC(C)C)C2=C(N(C(=O)NC2=O)CC3=CC=CC=C3)N)C,-4.464
P07550,COC1=CC=C(C=C1)NC(=S)NC2=CC=CC=N2,-4.5
P07550,C1CC(CN(C1)C(=O)NC2=CC=CC=C2)C3=NC(=NO3)C4=CC=CS4,-4.45
P07550,C1=CSC(=C1)CNC(=O)COC(=O)C2=CC=C(C=C2)CO,-4.464
P07550,CC(=NNC(=S)NCC=C)C1=CN=CC=C1,-4.55
P07550,COC1=C(C=CC(=C1Cl)NC(=O)CCN2CCC(CC2)OC(=O)NC3=CC=CC=C3C4=CC=CC=C4)CNCC(C5=C6C=CC(=O)NC6=C(C=C5)O)O,0.4
P07550,CC1=C(NC(=NC1=O)NC2=NC3=C(C=CC(=C3)OC)C(=N2)C)C,-3.75
P07550,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=CN=C(O4)C5=CC(=C(C=C5)F)F)O,-3.477
P07550,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=CC=C3O)NCC4=CC=CO4,-2.692
P07550,C1=CC=C2C(=C1)NC(=N2)C(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-3.041
P07550,CC(CNC1=CC=C(C=C1)CC(=O)NS(=O)(=O)C)NCC(C2=CC(=CC=C2)Cl)O,-1.3
P07550,C1C2CC3CC1CC(C2)(C3)CNCC(C4=C5C(=C(C=C4)O)NC(=O)S5)O,-1.427
P07550,C1CCC(C1)OCCOC2=CC=C(C=C2)OCC(CNCCNC(=O)NC3=CC=C(C=C3)O)O,-3.55
P07550,COC1=C(C=C(C=C1)NC2=CC=C(C=C2)CCNCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)C5=CC=C(C=C5)CN,0.3
P07550,CC(CC1=CC(=CC=C1)N)NCC(C2=CC(=CC(=C2)O)O)O,-4.265
P07550,CN(C)NC(=S)NC1=CC=C(C=C1)Cl,-4.464
P07550,C1=CC=C(C(=C1)CCNCC2=CC=C(C=C2)CCNCC(C3=C4C(=C(C=C3)O)NC(=O)S4)O)F,-0.078
P07550,C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CSC3=NN=C(S3)NC4=CC=CC=C4,-4.414
P07550,COCCCCN1CCN(C1=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-4.699
P07550,CCCCN(CC(=O)O)C(=O)C1=CC=C(C=C1)N2CCC(CC2)NCC(C3=CC(=C(C=C3)O)NS(=O)(=O)C)O,-4.021
P07550,CCCCCCC1=NC(=NO1)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-3
P07550,CCOC1=CC=CC=C1CNCC2=CC=CC(=C2)CCNCC(C3=C4C(=C(C=C3)O)NC(=O)S4)O,-1.149
P07550,COC1=CC=CC=C1NC(=S)NC2=CC=C(C=C2)CCNCC(COC3=CC=CC=C3)O,-1
P07550,C1CCC(CC1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(COC3=CC=C(C=C3)O)O,-3.477
P07550,CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=NC4=CC=CC=C4S3)C,-4.414
P07550,C1=CC2=C(N=C1)N=C(O2)C3=CC=C(C=C3)NC(=O)CSC4=CC=C(C=C4)Cl,-1.456
P07550,CC(C)(C)NCC(COC1=CC=CC2=C1NC(=O)N2)O,1
P07550,C1CCN(C1)S(=O)(=O)C2=CNC(=O)C=C2,-4.314
P07550,C1=CC(=CC(=C1)OCC2=CC=C(C=C2)F)CNC3=CC=C(C=C3)O,-4.1
P07550,CC1=CC=C(C=C1)S(=O)(=O)NN=C2CC(CC3=CC=CC=C32)C(=O)OC,-2.8
P07550,CC1=C(SC=C1)C(=O)C2CCCN(C2)CCO,-2.8
P07550,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)NC(=O)N3CCN(CC3)C4=CC=CC=C4,-2.814
P07550,C1=CC(=C(C(=C1)Cl)CCNCC2=CC=C(C=C2)CCNCCC3=C4C(=C(C=C3)O)NC(=O)S4)Cl,-2.478
P07550,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)OC3=CC=CC=C3C=NNC(=S)N,-4.1
P07550,C1=CC(=CC=C1CCNCC(COC2=CN=C(C=C2)N)O)NS(=O)(=O)C3=CC=C(C=C3)I,-1.447
P07550,C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(COC3=CN=C(C=C3)N)O,-2.799
P07550,CC1=CC=C(C=C1)SCC(=O)OCC(=O)N(C)CC(=O)NC2=CC=C(C=C2)F,-2.764
P07550,CC(C)(CC1=CC(=CC=C1)C(F)(F)F)NCC(C2=C3C(=C(C=C2)O)NC(=O)CO3)O,0.222
P07550,C1CN(CCN1)C2=CC=NC=C2,-5.151
P07550,CC(C)CCCC1=NC(=NO1)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-3
P07550,CCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC3=CC=NC=C3)O,-4.55
P07550,CN(C1=CC=CC(=C1)C(=O)NC2=CC=CC(=C2)CCNCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)C(=O)CCN5CCC(CC5)OC(=O)NC6=CC=CC=C6C7=CC=CC=C7,0
P07550,C(CC(=O)O)C(C(=O)[O-])[NH3+],-4.314
