GPCR,STANDARD_VALUE,smiles
P50406,-0.4,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC(=CC(=C2Cl)Br)Br)N3CCNCC3
P50406,-2.9,CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=NC=CN=C5
P50406,0.801,CNCC(=O)NCC1CCCC2=C1C=CC(=C2)S(=O)(=O)C3=CC=CC(=C3)F
P50406,-2.892,CN(C)CCN(C)C1=NC2=C(N=NN2C3=C1SC=C3)S(=O)(=O)C4=CC(=CC=C4)Cl.Cl.Cl.Cl
P50406,-1.568,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC6=CC=CC=C6C=C5
P50406,-0.813,CN(C)CCC1=CN(C2=C1C=C(C=C2)OC)CC3=CC=CC=C3
P50406,-1.881,C1CN(CC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC=C4)Cl)C5COC5
P50406,-0.086,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3C=CC4=CC=CC=C43)OC
P50406,-2.057,C1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])NCCOC3=CC=CC=C3
P50406,-1.595,CN1CCC(C1)N2C=C(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=C4N=CC=C5
P50406,-1.247,CC1=C(C2=C(N1)C=CC(=C2)F)C3=CCNCC3
P50406,-2.967,C1CN(CCN1CCCCCC(=O)NCC2=CC=C(C=C2)C#N)C3=C(C=C(C=C3)F)C4=CC=C(C=C4)C#N
P50406,-1.134,CC1=C(C=CC=C1OS(=O)(=O)C2=CC=CC=C2F)C3CCNCC3
P50406,-0.301,C1CC(NC1)CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=CC=C4)Cl
P50406,-0.148,C1CN(CCN1)C2=C(C=CC3=C2C=CN3S(=O)(=O)C4=CC(=CC=C4)Cl)Cl
P50406,-0.342,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC(=C4)N5C=CC=N5)Cl
P50406,-1.653,C1CN(CCN1CCCCNS(=O)(=O)C2=CC3=C(S2)C=C(C=C3)Cl)C4=NSC5=CC=CC=C54
P50406,-1.097,CN1CCC(=CC1)C2=CN(C3=C2C=C(C=C3)F)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.211,C1=CC=C(C=C1)S(=O)(=O)C2=CN(C3=C2C=CC=N3)CCN
P50406,-3.146,CN1CCN(CC1)N=CC2=C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)C6=CC=CC=C6
P50406,0.2,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=CN=C3C=C2)N4CCNCC4
P50406,-2.176,COCCCNC1=NC2=C(N=NN2C3=C1SC=C3)S(=O)(=O)C4=CC(=CC=C4)Cl
P50406,-3.053,CN1CCC2=C(C1)C3=C(N2CCC4=CC=C(C=C4)F)C=CC(=C3)F
P50406,-2.5,CC1=CN=C2C(=C1)C=CC=C2S(=O)(=O)N3CC(C4=CC=CC=C43)C(=O)N(C)C5CCN(CC5)C
P50406,-0.1,CC1=C(C2=C(S1)C=CC(=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C
P50406,-0.823,CN1C2=C(C3CCC(C2)N3)C4=CC(=CC(=C41)OC)S(=O)(=O)C5=CN=CC6=CC=CC=C65
P50406,-0.255,COC1=CC2=C(C=C1)C=CN2S(=O)(=O)C3=CC=C(C=C3)N
P50406,-3.243,CCC1=CC=C(C=C1)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NC5=CC=CC(=C5)C
P50406,-3.17,CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
P50406,-1.729,C1CN(CCC1N)C2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC5=CC=CC=C5C=C4
P50406,-0.114,CN1C2=C(C3CCC(C2)N3)C4=CC(=CC(=C41)O)S(=O)(=O)C5=CC=CC=C5F
P50406,-2.394,C1CN(CC1NS(=O)(=O)C2=CC=C(C=C2)F)CCOC3=CC=CC=C3
P50406,-1.114,C1CN(CCC1C2=NOC3=C2C=CC(=C3)F)CCCNS(=O)(=O)C4=CSC5=CC=CC=C54
P50406,-1.87,C=CCN(CCC1=CNC2=C1C=C(C=C2)F)CC=C
P50406,0.155,CN(C)CCC1=CNC2=C1C=C(C=C2)NS(=O)(=O)C3=CC4=C(C=C3)C(=CC=C4)Cl
P50406,-1.431,C1=CC=C(C=C1)S(=O)(=O)C2=CN(C3=C2C=C(C=C3)F)CCN
P50406,-0.301,C1CN(CCN1CCCCCCNCC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5
P50406,-1.943,CSC1=C(C(=N)N2C=C(C=CC2=N1)F)S(=O)(=O)C3=CC=CC=C3
P50406,0.7,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC(=C3)F)CNC(=O)N
P50406,-0.412,CN1C2=C(C3CCC(C2)N3)C4=CC(=CC(=C41)OC)S(=O)(=O)C5=CC=CC=C5F
P50406,-0.38,C1CNCC=C1C2=CN(C3=C2C=C(C=C3)F)S(=O)(=O)C4=CC=CC=C4
P50406,0,C1CC(NC1)CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=C(C=C4)I
P50406,-0.146,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
P50406,-0.176,CN(C)CCC1=C2C=CN(C2=CC=C1)S(=O)(=O)C3=CC=CC=C3
P50406,-2.301,CNC1=CC(=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)NC
P50406,0.071,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)N5C=CC6=CC=CC=C65
P50406,-1.708,C1CCN(CC1)CCC(=O)NC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl
P50406,-2.301,CC(C)C1=CC=CC=C1OCCN2CCC(C2)NS(=O)(=O)C3=CC=C(S3)Cl
P50406,-1.71,CC1=C(C=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)OC)NC4CCN(CC4)C
P50406,0.4,C1CN(CCN1)C2=CC=CC3=C2C=CN3S(=O)(=O)C4=CC=CC=C4Cl
P50406,-2.511,COC1=CC2=C(C=C1)NC=C2C3=CCNCC3
P50406,-1.362,CNCCC1=CN(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3
P50406,-1.205,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3C=CC4=C3C=CC(=C4)Br)F
P50406,-2.763,COC1=CC=C(C=C1)N2CCC3=C(C2=O)NN=C3NS(=O)(=O)C4=CC=CC(=C4)F
P50406,0.5,COC1=C(C=C(C=C1)S(=O)(=O)N2CCC3=C2C=C(C=C3)I)N4CCNCC4
P50406,-4.289,CN1CCN(CC1)CC2=CC=CC3=C2OC4=C(C3=O)C=CC(=C4)Cl.Cl.Cl.Cl
P50406,-1.58,CCCCCCC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
P50406,-2.342,C1CN(CCN1CCCCNS(=O)(=O)C2=CN=CC3=CC=CC=C32)C4=C(C(=CC=C4)Cl)Cl
P50406,-2.114,CC(C)N1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
P50406,0.721,COC1=C2C(=CC(=C1)S(=O)(=O)C3=CC=CC(=C3)OC(F)(F)F)C4=C(O2)CCNC4
P50406,-1.301,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC(=CN=C4)Cl)Cl
P50406,-3,CSC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC=C(C=C3)F
P50406,-2.121,CC1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)C4CCNCC4O3
P50406,-1.53,CCC1CN(N=C1)C(=NCC)NS(=O)(=O)C2=CC=CC=C2
P50406,-1.426,CC1=C(C2=C(C1)C=CC(=C2)NS(=O)(=O)C3=CSC4=CC=CC=C43)CCN(C)C
P50406,-3.18,C1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])NCC3=CN=CC=C3
P50406,-3.961,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCCCCN3CCC4=CC=CC=C4C3.Cl
P50406,-1.19,CNCCN1C=C(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC=C3
P50406,-1.929,CC(C)N1CCC2=C(CC1)N(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC(=C4)OC
P50406,-4.792,CN1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C
P50406,-0.556,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CN=CC6=CC=CC=C65
P50406,-3.103,CN1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])NCC3=CN=CC=C3
P50406,-0.613,COC1=C(C=C(C=C1)S(=O)(=O)NCCC2=CC=CC3=C2C=CC(=C3)F)N4CCNCC4
P50406,-2.111,CC1=C(C(=NO1)C)C2=CC(=NC3=C2C=CN3S(=O)(=O)CC(C)C)N4CCN(CC4)C
P50406,-1.114,CN(C)CCN1C=C(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)F
P50406,-1.482,C1CCC2=C(C1)C3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)N
P50406,-1.431,CC1=CC=C(C=C1)S(=O)(=O)C2=C3C=CC(=CC3=NN2)N4CCNCC4
P50406,-1.362,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC=CC6=C5N=CC=C6
P50406,-0.756,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC5=CC=CC=C5C=C4
P50406,0.1,CC1(CC2=CC=CC=C2N1S(=O)(=O)C3=CC(=C(C=C3)OC)N4CCNCC4)C
P50406,-0.568,COC1=C(C=C(C=C1)S(=O)(=O)NCC2(CC2)C3=CC=CC4=CC=CC=C43)N5CCNCC5
P50406,-2.114,CC1=CC=C(C=C1)S(=O)(=O)N2C=C3CC(C(C4=C3C2=CC=C4)OC)N
P50406,-2.248,CC(C)C1=CC=CC=C1OCCN2CCC(CC2)CNS(=O)(=O)C3=CC(=CC=C3)Cl
P50406,-1.954,CN(C)CCC1=CN(C2=CC=CC=C21)SC3=CC=CC=C3
P50406,-1.484,CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O
P50406,-3.82,CN1CCN(CC1)N=CC2=C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54)C6=CC=CC=C6
P50406,-0.991,CN1C=C(SC1N)S(=O)(=O)N2C=C(C3=CC=CC=C32)CCN
P50406,-1.597,CC1=C(C=CC=C1OC(C)C2=CC(=CC=C2)Cl)C3CCNCC3
P50406,-1.999,CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C(C=CC=C32)CN4CCN(CC4)C)Cl
P50406,-2.914,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
P50406,-0.279,CNC1=NN2C3=C(CNCC3)C=NC2=C1S(=O)(=O)C4=CC=CC=C4
P50406,-1.115,CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC(=C3)F)C
P50406,1,CC1=CC2=C(C=C1)OCCN2S(=O)(=O)C3=CC(=C(C=C3)OC)NC4CCN(CC4)C
P50406,-2.171,CC(=O)C1=NC2=C(C=C1)N(C=C2S(=O)(=O)C3=CC=CC4=CC=CC=C43)CCN(C)C
P50406,-2.204,C1CN2C(CC3=C2C=C(C=C3)SC4=CC=C(C=C4)F)CN1
P50406,-1.924,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=C(C=CC4=NN3)CNCCN.Cl
P50406,-3.2,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C
P50406,-3.155,CN1CCN(CC1)C2=C(C=CC(=C2)NC(=O)N3CCN(CC3)C4=CC=C(C=C4)C5=CC=CC=C5)OC
P50406,-4.078,C1=CC=C2C(=C1)C=CC=C2CN3C=CC(=N3)NS(=O)(=O)C4=CC=C(S4)Br
P50406,0.509,CC(C)(CNS(=O)(=O)C1=CC(=C(C=C1)OC)N2CCN(CC2)C)C3=CC=CC4=C3C=C(C=C4)Br
P50406,-1.371,CN(C)CCC1=CN(C2=C1C=C(C=C2)O)S(=O)(=O)C3=CC=CC=C3
P50406,-1.748,CC(=O)C1=NC2=C(C=C1)N(C=C2S(=O)(=O)C3=CC=CC=C3)CCN(C)C
P50406,-0.477,CC(C1=CC(=CC=C1)S(=O)(=O)C2=CC(=C3C(=C2)C4=C(O3)CCNC4)Cl)O
P50406,-2.572,CC1=CC(=NC2=C(C=NN12)S(=O)(=O)C3=CC=CC=C3)C
P50406,-0.881,CN1CCCC1CC2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=C(C=C4)Cl
P50406,-3.363,CNC1=NC(=O)C(=CC2=CNC3=C2C=CC=C3Br)N1C
P50406,-0.8,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC3=C(CCN(CC3)CC4=CC=NN4)C=C2)Cl
P50406,-1.747,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC5=CC=CC=C5C=C4
P50406,-2.067,CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)Cl)C
P50406,-1.58,C1CN(CC1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC(=C(C=C4)Cl)Cl)CC5=CC=CC=C5
P50406,-2.708,CN1C=C(C2=C1C=CC(=C2)OC)CCN(C)C
P50406,-0.5,CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=C(C(=CC(=C3F)Br)F)Br)OC
P50406,-1.4,CC(C)CCNC1=NC2=C(N=NN2C3=C1SC=C3)S(=O)(=O)C4=CC=C(C=C4)Br
P50406,-2.176,C1=CC(=CC(=C1)Cl)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCC5=CC=CS5
P50406,-2.718,C1C(NCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC=C4)Cl)CO
P50406,-1.322,C1CNCC2=C1OC3=C2C=C(C=C3)S(=O)(=O)C4=CC5=CC=CC=C5C=C4
P50406,-0.362,COC1=C(C=C(C=C1)S(=O)(=O)NCC2(CC2)C3=CC=CC4=C3C=C(C=C4)F)N5CCNCC5
P50406,-1.459,CN(C)C1=NN2C3=C(CCC3)C=NC2=C1S(=O)(=O)C4=CC=CC=C4
P50406,-0.279,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
P50406,-0.279,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC=CC(=C5)OCC6=CC=CC=C6
P50406,-1.556,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCN4CCN(CC4)C5=CC=CC6=C5C=CN6S(=O)(=O)C7=CC=CC=C7
P50406,-0.942,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P50406,-3.61,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CC=C(C=C4)C(F)(F)F
P50406,-2.262,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
P50406,0.01,CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3)CN
P50406,-2.892,CC1=C(C=C(C=C1)S(=O)(=O)C2=C3N=C(C4=CC=CC=C4N3N=N2)NCC5CCCO5)C
P50406,-3.371,CN1CCC2=C(C1)C3=C(N2CCC4=CC=C(C=C4)OC)C=CC(=C3)F
P50406,0.102,CC(C)(C1=CC(=CC=C1)S(=O)(=O)C2=CC(=C3C(=C2)C4=C(O3)CCNC4)Cl)O
P50406,-2.104,C1CN(CCN1CCCCNS(=O)(=O)C2=CC=CC3=CC=CC=C32)C4=CC(=CC=C4)Cl
P50406,-2.462,C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)CN
P50406,-2.864,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
P50406,0.9,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC(=C3)F)CNCCO
P50406,-0.944,C1CN(CCC1C2=NOC3=C2C=CC(=C3)F)CCCCNS(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.452,CCNC1=CC=C(C=C1)C2(C(=O)C3=C(C=C(C=C3NC2=O)Cl)Cl)C
P50406,-1.996,CN1CCC(=CC1)C2=CN(C3=CC=CC=C32)C(=O)C4=CC=CC=C4
P50406,-3.093,CC1=CC(C2=C1C=C(C=C2)NS(=O)(=O)C3=C(N=C4N3C=CS4)Cl)(C)C
P50406,-2.712,C1CN(CC1NS(=O)(=O)C2=C(C=CC(=C2)F)F)CCOC3=CC=CC=C3C4=CC=CC=C4
P50406,-2.643,CCCCCCCCS(=O)(=O)N1C=C(C2=CC=CC=C21)CCN(C)C
P50406,-3.58,CN1CCN(CC1)N=CC2=C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=C4OCCO5)C6=CC=CC=C6
P50406,-2.689,CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl
P50406,-1.114,CC(C)N1CCN(CC1)C2=NC3=C(O2)C=CC=C3S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-0.69,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=C(C=C3)N4CCN5CCCCC5C4
P50406,-1.618,CC12CC3CC(C1)(CC(C3)(C2)NC4=NC5=C(N=NN5C6=C4SC=C6)S(=O)(=O)C7=CC=CC=C7)C
P50406,-0.079,CN(C)CCC1=CN(C2=C1C=CS2)S(=O)(=O)C3=CC=CC=C3
P50406,-1.643,CN1C2=C(C3CCC(C2)N3)C4=CC(=CC(=C41)OCCO)S(=O)(=O)C5=CC=CC=C5
P50406,-0.602,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=C(C=C4)Cl)Cl
P50406,-1.681,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC=CC(=C5)C6=CC=NC=C6
P50406,-1.839,C=CCN(CCC1=CNC2=C1C=C(C=C2)Cl)CC=C
P50406,-2.441,CC1=C(C2=C(C1)C=CC(=C2)NS(=O)(=O)C3=CC=CC4=CC=CC=C43)CCN(C)C
P50406,-1.362,C1CN(CCN1CCCOC2=CC=CC=C2C(=O)N)C3=CC=CC4=C3C=CN4CC5=CC=CC=C5F
P50406,-1.402,CN1CCC2=C(C1)C=NC3=C(C(=NN23)SC)S(=O)(=O)C4=CC=CC=C4
P50406,-1.079,CC1=CC(=C(S1)C)C2=CC(=NC3=C2C=CN3S(=O)(=O)CC(C)C)N4CCN(CC4)C
P50406,-0.699,CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Br)OC
P50406,-2.826,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCCC5=CC=CC=C5
P50406,-2.477,CCC1=C(C2=C(N1)C=CC(=C2)OC)C3CCNCC3
P50406,-2.63,C1CN(CCC1NC(=O)OCCC2=CC=C(C=C2)C#N)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
P50406,-1.176,CC1CC(N1C(=O)C2CN(C3CC4=CNC5=CC=CC(=C45)C3=C2)C)C
P50406,-3.379,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
P50406,-3.468,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
P50406,-2.255,C1=CC=C2C(=C1)C(=CN2)CCN
P50406,-1.473,CN1CCN(CC1)C2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC=C4F
P50406,0.143,CCN1C=C(C2=CC=CC=C21)S(=O)(=O)C3=CC4=C(C=C3)N(C5=C4C6CCC(C5)N6)C
P50406,-1.086,CN(C)C1CCC2=C(C1)C3=C(N2S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F)C=CC(=C3)Cl
P50406,-1.176,CN1CCN(CC1)C2=NC3=C(C=CN3S(=O)(=O)C4CCCCC4)C(=C2)C5=CC=C(C=C5)C(F)(F)F
P50406,-3.873,CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C3=C(C=C(C=C3)F)F)CC4=CC=CC=C4)C.Cl
P50406,-0.37,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
P50406,-1.076,C1CCC(C1)NC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=CC=C5
P50406,-0.3,CC1=CC(=C2C(=C1)N(CCO2)S(=O)(=O)C3=CC=CC=C3C#N)N4CCNCC4
P50406,-2.727,C1CC2C3=C(CC1N2)OC4=C3C=CC(=C4)S(=O)(=O)C5=CC=CC(=C5)F
P50406,0.721,COC1=C2C(=CC(=C1)S(=O)(=O)C3=CC=CC=C3F)C4=C(O2)CCNC4
P50406,-7.622,C1CN(CC2=CC=CC=C21)CCCCNS(=O)(=O)C3=CC=CC4=C3N=CC=C4
P50406,-1.179,CC1=CC(=CC=C1)S(=O)(=O)OC2=CC=CC(=C2C)C3CCNCC3
P50406,-0.903,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
P50406,-1.8,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
P50406,-2.778,CC1=C(C2=C(N1)C=CC(=C2)Cl)C3=CCN(CC3)CC4=CC=CC=C4
P50406,-2.2,C1CN(CCC2=C1C=CC(=C2)NS(=O)(=O)C3=CC=C(S3)C4=CC=CC=N4)CC5=CC=NN5
P50406,-0.56,CN(C)C1CCC2=C(C1)C3=C(N2S(=O)(=O)C4=CC=CC=C4F)C=CC(=C3)OC
P50406,-1.5,CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.255,CSC1=C(C(=N)N2C=CC=CC2=N1)S(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
P50406,-3.17,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)N(C)CC5=CC=CC=C5
P50406,-0.3,CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC(=CC(=C3)Cl)Cl)OC
P50406,-2.616,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O
P50406,-0.6,CC1(CN(C2=C(O1)C(=CC(=C2)F)C3CCNCC3)S(=O)(=O)C4=CC=CC=C4)C
P50406,-1.585,CC(C)OC1=C(C(=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)C4CCNCC4O3)F.Cl
P50406,-2.279,C1CN(CCN1)C2=CC=C(C3=CC=CC=C32)C4=CC=CC=C4.C(=O)(C(=O)O)O
P50406,-1.519,C1CN(CCN1)C2=CC=CC3=C2N=C(N3)CC4=CC5=CC=CC=C5C=C4
P50406,-1.713,C1CN(CCC1N2C3=CC=CC=C3COC2=O)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-3.021,CN1CCC2=C(C1)C3=C(N2CCC4=CC=CC=C4)C=CC(=C3)OC
P50406,-0.778,C1CNCC1N2C=C(C3=C2N=CC=C3)S(=O)(=O)CC4=CC=C(S4)Cl
P50406,-1.255,C1CNCCC2=C1C3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)Cl
P50406,-0.6,COC1=C(C=C(C=C1)S(=O)(=O)N2CCC3=C2C=CC(=C3)I)N4CCNCC4
P50406,-3.256,C1CC(OC1)CNC2=NC3=C(N=NN3C4=C2C=C(C=C4)Cl)S(=O)(=O)C5=CC=CC=C5
P50406,-2.2,CNC1C(C2=C1C=CC3=C2C=CN3S(=O)(=O)C4=CC=CC=C4)CCO
P50406,-4.221,C1CN(CCC1CCN2CCN(CC2)C3=CC=C(C=C3)Cl)S(=O)(=O)C4=CN=CC5=CC=CC=C54
P50406,-2.41,CN1CCC2=CC(=C(C3=C2C1CC4=CC5=C(C=C43)OCO5)OC)OC
P50406,-0.531,CC(CO)N1CCC2=C(C1)C3=CC(=CC(=C3O2)Cl)S(=O)(=O)C4=CC=CC=C4
P50406,-2.346,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C(C=CC=C32)CN4CCN(CC4)C)Cl
P50406,-2.447,CC(C1=CC=CC=C1)NC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=C(C=C5)Cl
P50406,-0.431,COC1=C(C=C(C=C1)S(=O)(=O)NCCC2=CC=CC3=CC=CC=C32)N4CCNCC4
P50406,-1.658,C1OC2=C(O1)C=C(C=C2)CNC3=NC4=C(N=NN4C5=C3SC=C5)S(=O)(=O)C6=CC=C(C=C6)Br
P50406,-2,CC1=CC(=CC=C1)S(=O)(=O)NCCCCN2CCN(CC2)C3=NSC4=CC=CC=C43
P50406,-0.3,CN(C)S(=O)(=O)NCC1CCCC2=C1C=CC(=C2)S(=O)(=O)C3=CC=CC(=C3)F
P50406,-1.778,CCCN1CCC(=CC1)C2=C(NC3=C2C=C(C=C3)Cl)C
P50406,-2.12,C=CCN(CCC1=CNC2=C1C=C(C=C2)Br)CC=C
P50406,-1.342,C1CN(CCN1)C2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-2.462,C1CN(CCN1)C2=CC(=C(C=C2)[N+](=O)[O-])NCCOC3=CC=C(C=C3)Cl
P50406,-2.079,CC1=C(SC2=C1C=C(C=C2)F)S(=O)(=O)NCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
P50406,-1.732,C1CNCCC2=C1C=CC(=C2)N3CC(CC3=O)C4=CC=CC=C4
P50406,-1.328,CN1CCN(CC1)C2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=C(C=CC=C4Cl)Cl
P50406,-3.511,CN1CCC2=C(C1)C3=C(N2CCC4=CC=NC=C4)C=CC(=C3)F
P50406,-1.041,CN(C)CCSC1=NC2=CC=CC=C2C=C1C3=CC=CC=C3
P50406,-1.497,C1CCN(CC1)CCN2C=CC3=C2C=CC(=C3)NS(=O)(=O)C4=C(N=C5N4C=CS5)Cl
P50406,-1.813,CCN(CC)CCC(=O)NC1=CC2=NNC(=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43
P50406,-3.53,CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)CN4C(=O)C(=C(C=N4)N5CCNCC5)Cl
P50406,-0.362,CN(C)CC1CCCC2=C1C3=C(N2S(=O)(=O)C4=CC=CC=C4)C=CC(=C3)OC
P50406,0.3,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC(=CC=C2)I)N3CCNCC3
P50406,-3.613,C1CN(CCN1)C2=CN=CC(=C2)N3CC(CC3=O)C4=CC=CC=C4
