GPCR,smiles,STANDARD_VALUE
P13945,C1CC2=C(CC1NCC(C3=CN=C(C=C3)Cl)O)C=C(C=C2)C4=CC=C(C=C4)C(=O)O,0.071
P13945,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=NOC(=N4)C(C5=CC=C(C=C5)F)N)O,-0.903
P13945,CC1CCN(CC1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(C3=CN=CC=C3)O.Cl.Cl,-1.556
P13945,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)CC4=NC(=CS4)C5=CC6=CC=CC=C6C=C5)O,-0.301
P13945,C1=CC=C(C(=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O)N3C(=CNC3=O)O,-2.301
P13945,CC(C1=CSC(=N1)N)C(=O)NC2=CC=C(C=C2)CCNCC(C3=CN=CC=C3)O,-0.279
P13945,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=NOC(=N4)COC5=CC=C(C=C5)C6=NNN=N6)O,-1.806
P13945,CS(=O)(=O)C1=CC=CC2=C1NC=C2CCNCC(C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC(=C4)F)O,-0.38
P13945,CC(C)NC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(COC3=CC=C(C=C3)O)O,-0.079
P13945,COC1=CC=C(C=C1)C(C(=O)N)NCC(C2=CC(=C(C=C2)O)NS(=O)(=O)C)O,-4.149
P13945,CC(C)C1C2=C(C=CC=C2OCC(CNC(C)(C)CC3=CC=C(C=C3)OC4=NC=C(C=C4)C(=O)N)O)NC1=O,-1.145
P13945,CSC1=CC=C(C=C1)CC2=NC(=NO2)C3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)CCNCC(C5=CN=CC=C5)O,-0.477
P13945,C1CCC(CC1)CCN2CCN(C2=O)C3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)CCNCC(C5=CN=CC=C5)O,-0.763
P13945,CS(=O)(=O)NC(=O)C1=C(C=C(C=C1)C2=CC=C(C=C2)CCNCC(C3=CN=CC=C3)O)OC4CCCCC4,0.886
P13945,CN(C)S(=O)(=O)C1=CC=CC(=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,-2.8
P13945,C1=CC2=CN(N=C2C=C1)CC(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-1.146
P13945,C1=CC=C(C=C1)NC(=O)NCCNCC(COC2=CC=CC=C2C#N)O,-3.31
P13945,CS(=O)(=O)NC(=O)C1=C(C=C(C=C1)C2=CC=C(C=C2)CCNCC(C3=CC=CC=C3)O)SC4CCCCC4,0.301
P13945,CS(=O)(=O)NC1=C(C=CC(=C1)C(CNC2CCN(CC2)C3=CC=C(C=C3)CC4C(=O)N=C(S4)N)O)O,-1.934
P13945,CC(=O)O.C1=CC(=CC=C1CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O)S(=O)(=O)N,-3.1
P13945,CCCOC1=C(C=CC(=C1)C2=CC=C(C=C2)CC(C)NCC(C3=CN=CC=C3)O)C(=O)O,1.194
P13945,CC1=C(N=CC=C1)CC(=O)NC2=CC=C(C=C2)CCNCC(COC3=CC=CC=C3)O,-2.591
P13945,C1=CC=C(C=C1)C2=CC(=NN2CC(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O)C5=CC=CC=C5,-2.697
P13945,CC(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)CCNCC(COC3=CN=C(C=C3)N)O,-1.114
P13945,CC1=C(C=CC(=C1)C(=O)O)C2=CC3=C(CCC(C3)NCC(C4=CC=C(C=C4)Cl)O)C=C2,-0.301
P13945,CC1C2=C(C=CC=C2OCC(CNC(C)(C)CC3=CC=C(C=C3)OC4=NC=C(C=C4)C(=O)N)O)NC1=O,-1.079
P13945,CCCCCC(CC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)NS(=O)(=O)C)O,-2.505
P13945,C1=CC=C(C=C1)OC2=CC=CC(=C2)NC(=C[N+](=O)[O-])NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-2.079
P13945,CCCCCCCCC1=NC(=NO1)N2CCC3=C2C=CC(=C3)S(=O)(=O)NC4=CC=CC=C4,-1.491
P13945,C1CC2=C(CC1NCC(C3=CC(=CC=C3)Cl)O)C=C(C=C2)OC4=CC(=CC(=C4)NC5CCOCC5)C(=O)O,0
P13945,C1CN(CCC1CNCC(COC2=CC=C(C=C2)O)O)S(=O)(=O)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=N4,-1.415
P13945,C1=CC=C(C=C1)C2=NC=C(O2)C3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)CCNCC(C5=CN=CC=C5)O,-1.591
P13945,CC(C(=O)NC1=CC=C(C=C1)CCNCC(C2=CN=CC=C2)O)N3C=CC=N3,-1.431
P13945,CC(CCC1=CC=C(C=C1)OC)NCC(COC2=CC=C(C=C2)O)O,-3.778
P13945,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,-2.82
P13945,CC(C)(C)NCC(COC1=CC=CC2=C1NC(=O)N2)O,-1.952
P13945,CC1CN(CC(O1)C)S(=O)(=O)NC2=CC=C(C=C2)CC(C)(C)NCC(C3=CN=CC=C3)O,-0.903
P13945,CC(C(=O)NC1=CC=C(C=C1)CCNCC(C2=CN=CC=C2)O)N3C=CC=N3.Cl,-1
P13945,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,-0.833
P13945,CC(C1=CC=C(C=C1)OC)(C(=O)NC2=C(C=C(C=C2)Cl)F)NCC(C3=CC(=C(C=C3)O)NS(=O)(=O)C)O,-1.672
P13945,CC(C)CNC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)CNCC(COC3=CC=C(C=C3)O)O,-2.1
P13945,C1CN(CCC1NCC(COC2=CC(=C(C=C2)CO)O)O)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5,-2.554
P13945,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)NCC(COC3=CC=CC4=C3C5=CC=CC=C5N4)O,-1.778
P13945,C1CN(CCC1CNC2=C3C(=CSC3=NC=N2)C4=CC=C(C=C4)F)CC(COC5=CC=CC=C5)O,-2.886
P13945,CC(CC1=CNC2=C1C=CC=C2OCC(=O)O)NCC(C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CS4)O,-0.23
P13945,CC(C1=CC=C(C=C1)OC)(C2=CC=C(C=C2)OC)NCC(C3=CC(=C(C=C3)O)NS(=O)(=O)C)O,-1.301
P13945,CC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)CCNCC(COC3=CC=CC=C3)O,-2.796
P13945,CC(C)(CC1=CC=C(C=C1)OC2=NC=C(C=C2)C(=O)N)NCC(COC3=CC=CC4=C3N(C(=O)N4)C)O,-0.851
P13945,CC(C)OC1=C(C=CC(=C1)C2=CC=C(C=C2)CCNCC(C3=CC=CC=C3)O)C(=O)NS(=O)(=O)C.Cl,-0.271
P13945,C1CCC(CC1)NC(=O)NC2=CC=CC(=C2)CCCCOCCCCCCNCC(C3=CC(=C(C=C3)O)CO)O,-0.398
P13945,COC1=CC=CC=C1NC(=S)NC2=CC=C(C=C2)CCNCC(COC3=CC=CC=C3)O.Cl,-2.712
P13945,C1=CC(=C(C=C1C(CNCCCCCCOCCOCC2=C(C=CC(=C2)Cl)Cl)O)CO)O,-0.898
P13945,CN1C2=CC=CC=C2N=C1CCC(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-2.657
P13945,CC(=O)NC1=CC=C(C=C1)C2=CSC(=N2)C3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)CCNCC(C5=CN=CC=C5)O,-1.653
P13945,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,-1.398
P13945,C1=CC(=CN=C1)C(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=COC(=N4)CC5=CC(=C(C=C5)F)F)O,-0.602
P13945,C1=CC=C(C=C1)OCC(CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)I)O,-2.079
P13945,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,-4.149
P13945,CC(C)(CC1=CC=C(C=C1)NS(=O)(=O)NC2CCCCC2)NCC(C3=CN=CC=C3)O,-1.398
P13945,CC(CNC1=CC=CC(=C1)CCS(=O)(=O)NS(=O)(=O)C2=CC=CC=C2)NCC(C3=CC(=CC=C3)Cl)O,-0.202
P13945,C1CN(CCC1N(CC2=CC=CC=C2)CC(COC3=CC=CC=C3)O)C4=C5C(=CSC5=NC=N4)C6=CC=CC=C6,-2.176
P13945,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(COC3=CC=CC4=C3C5=CC=CC=C5N4)O,-3.963
P13945,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-2.272
P13945,C1CN(CCC1C2=CC=CC=C2)S(=O)(=O)NC3=CC=C(C=C3)CCNCC(C4=CN=CC=C4)O,-1.362
P13945,C1=CC=C2C(=C1)C(=CN2)CCNCC(C3=CC(=CC=C3)Cl)O,-1.839
P13945,C1CCN(CC1)C2=NC(=O)C(=CC3=CC=C(C=C3)N4CCC(CC4)NCC(COC5=CC=CC=C5)O)S2,-1.875
P13945,CC(CNC1=CC=CC(=C1)C2=CC=CC=C2C(=O)O)NCC(C3=CC(=CC=C3)Cl)O,0.601
P13945,C1CC2=C(CC1NCC(C3=CC(=CC=C3)Cl)O)C=C(C=C2)C4=CC=C(C=C4)C(=O)O,-0.447
P13945,CS(=O)(=O)NC1=CC=C(C=C1)CCNCC(COC2=CC=C(C=C2)O)O,-2.041
P13945,CC(=O)O.C1=CC(=C(C=C1C(CNCCCCCCOCCOCC2=C(C=CC(=C2)Cl)Cl)O)CO)O,-0.9
P13945,CN(CCC1=CC=CC=C1)C(=O)N2CCC3=C2C=CC(=C3)S(=O)(=O)NC4=CC=CC=C4,-1.74
P13945,CCCS(=O)(=O)NC1=CC=C(C=C1)CCNCC(COC2=CC=C(C=C2)O)O,-1.778
P13945,CC(C)(C)NCC(C1=CC(=NO1)Br)O,-3.601
P13945,CC(CC1=CNC2=C1C=CC=C2OC)NCC(C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CS4)O,0.26
