GPCR,smiles,STANDARD_VALUE
P30874,CC1C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N1C)CC2=CC=CC=C2)C(C)C)CCCCN)C)CC3=CNC4=CC=CC=C43)CC5=CC=C(C=C5)O,-0.623
P30874,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)N)CC6=CC=CC=C6)O,-1.179
P30874,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCC[NH3+])CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)[NH3+])C(=O)NC(CO)C(C)O)O,-0.491
P30874,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)N)CC3=CC=CC=C3)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)C5=CC6=CC=CC=C6C=C5,-2.76
P30874,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=CC(=C5)C6=CC=CC=C6)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N,-2.981
P30874,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC3=CC=CC=C32)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC8=CC=CC=C8)N,-2.67
P30874,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=C(C=C2)O)CC3=CC=CC=C3)CC4=CC=CC=C4)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC5=CC=CC=C5)O,-0.613
P30874,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O,-1.41
P30874,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=C(C=C5)Cl)NC)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N)O,-1.556
P30874,C1CN(CCC12C=CC3=CC=CC=C23)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)NCCCCN,-4
P30874,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=CC=C5F)N)C(=O)NC(CC6=CC=CC=C6F)C(=O)N,-2.382
P30874,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=C(C=C2)NC(=O)N)CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CC5=CC=C(C=C5)[N+](=O)[O-])N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N)O,-0.431
P30874,CC(C)C(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)CC5=CNC6=CC=CC=C65)C7=CC=C(C=C7)NC,-1.079
P30874,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N,-1.908
P30874,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)CC6=CC=CC=C6)CCCCN)N)C(=O)O)CO)C(C)O)CC7=CC=CC=C7)C(C)O,-3
P30874,CC(C(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC6=CC=CC=C6)N)O,-2.648
P30874,C1=CC=NC(=C1)N(CCCNC(=S)NCCCC2=CN=CN2)CC3=CC=C(C=C3)Br,-3.398
P30874,C1C(C(=O)N(CC2=C1C3=CC=CC=C3N2)C(CCCCN)C(=O)NCC4=CC=CC=C4)NC(=O)C(C5=CC=CC=C5)C6=CC=CC=C6,-2.384
P30874,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=C(C=C5)C6=CC=CC=C6)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N,-2.899
