GPCR,smiles,STANDARD_VALUE
Q9Y5Y4,CC1=NC2=CC=CC=C2C(=N1)N(C)C3CCC4=C(C5=C(N4C3)C=C(C=C5)Cl)CC(=O)O,-1.851
Q9Y5Y4,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)Cl)CC4=CN=CN=C4)CC(=O)O,-3.146
Q9Y5Y4,C1CCC(CC1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,-1.301
Q9Y5Y4,COC(=O)C1=CC(=C(C=C1)Br)CSC2=NC3=CC=CC=C3N2CC(=O)O,-1.653
Q9Y5Y4,CC1=C(C=C2C=CC(=CC2=C1C3=CC=C(C=C3)S(=O)(=O)C4=CC(=CC=C4)Cl)Cl)CC(=O)O,-0.937
Q9Y5Y4,CCNC(=O)C1=CC(=C(C=C1)OC2=CC(=CC(=C2)CC(=O)O)Cl)NS(=O)(=O)C3=CC=C(C=C3)C,-0.699
Q9Y5Y4,C1=CC=C(C(=C1)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,-1.878
Q9Y5Y4,CCC1=C(C(=NN1CC2=CC=C(C=C2)C3=NC4=C(N3C)C=CC(=C4)Cl)CC)CC(=O)O,-1.787
Q9Y5Y4,CC1CC(C2=CC=CC=C2N1C(=O)C3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)CCC(=O)O,-1.217
Q9Y5Y4,CC1=C(C(=NN1CC2=CC=C(C=C2)C3=NC4=CC=CC=C4N3)C)CC(=O)O,-1.127
Q9Y5Y4,C1CN(C(C2=C1N=CS2)C3=C(C=CC(=C3)Cl)OCC(=O)O)C(=O)OCC4=CC(=CC=C4)F,-0.643
Q9Y5Y4,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C4=C3CCCC4)CCCC(F)(F)F,-2.09
Q9Y5Y4,C1CCC(CC1)C2=C(C=CC(=C2)F)OCC(=O)O,-2.649
Q9Y5Y4,CC1=C(C2=C(N1CC3=CC=CC=C3)N=CC=C2)CC(=O)O,-2.769
Q9Y5Y4,C1=CC=C(C=C1)OCCCCSC2=NC3=CC=CC=C3N2CC(=O)O,-3.146
Q9Y5Y4,CCC1=C(C(=NN1CC2=CC=C(C=C2)NC(=O)C3=C(C=C(C=C3)Cl)C)CC)CC(=O)O,-0.041
Q9Y5Y4,C1=CC=C(C=C1)C2=C(SC(=N2)CC3=CC=C(C=C3)Cl)CC(=O)O,-2.524
Q9Y5Y4,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)OC,-0.954
Q9Y5Y4,CC1=C(C2=CC=CC=C2N1CC(=O)O)C3C4=CC=CC=C4S(=O)(=O)N3CC5=C(ON=C5C)C6=CC=CC=C6,-1.114
Q9Y5Y4,C1CCC(CC1)C2=C(C=CC(=C2)Br)OCC(=O)O,-1.919
Q9Y5Y4,CC1=C(OC2=C1C=C(C=C2)OC)C(=O)NC3=CC(=C(C=C3)CN4C(=C(C(=N4)C)CC(=O)O)C)F,1
Q9Y5Y4,CC1=C(C(=NN1CC(=O)O)C2=CN=CN=C2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4,-1.94
Q9Y5Y4,C1CN(CC2=C1N(C3=C2C=C(C=C3)C(F)(F)F)CC(=O)O)C(=O)C4=CC=CC5=CC=CC=C54,-1.845
Q9Y5Y4,C1COC2=CC(=C(C=C2C1C(=O)O)Cl)OC3=CC=C(C=C3)C(=O)NC4=CC=CC(=N4)C5=CC=C(C=C5)Cl,-1.342
Q9Y5Y4,CC(C1=CC=C(C=C1)F)C(=O)N(C)C2CCC3=C(C4=CC=CC=C4N3C2)CC(=O)O,-0.544
Q9Y5Y4,CN(C1CCC2=C(C1)C3=C(N2CC(=O)O)C=CC(=C3)F)C4=NOC=C4,-0.806
Q9Y5Y4,CCC1=C(C(=NN1CC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F)CC)CC(=O)O,0.301
Q9Y5Y4,CC1CC(C2=CC=CC=C2N1C(=O)CC3=CC=CC=C3)N(C4=CC=CC=C4)C(=O)C,-3.243
Q9Y5Y4,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)C(F)(F)F)CC4=C(ON=C4C5CC5)C6CC6)CC(=O)O,-1.498
Q9Y5Y4,CS(=O)(=O)C1=C(C=C(C=C1)CC(=O)O)C2=C3CN(CCC3=C(C=C2)F)C(=O)C4CC4C5=CC=CC=C5,-0.82
Q9Y5Y4,C1=CC=C(C=C1)C2=NN(C(=O)N2CC(=O)O)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4,-3.38
Q9Y5Y4,C1C(=O)N(CC12C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)O)CC4=C(C=CC(=C4)Cl)F,-1.505
Q9Y5Y4,CC1=NC(=CC=C1)C(C)CC(=O)N2CCC3=C(C=CC(=C3C2)C4=C(C=CC(=C4)CC(=O)O)OC)F,-1.606
Q9Y5Y4,CN(C1CCC2=C(C1)C3=C(N2CC(=O)O)C=CC(=C3)F)C4=NC=C(C=C4)Cl,-0.716
Q9Y5Y4,CC1=C(C(=NN1CC(=O)O)C(=O)N2CCOCC2)CC3=CC=CC=C3S(=O)(=O)C4=CC=CC=C4,-2.643
Q9Y5Y4,CCC1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-1.249
Q9Y5Y4,CC(C)S(=O)(=O)C1=CC(=C(C=C1)Cl)C#CC2=C(C=CC(=C2)Cl)OCC(=O)O,-1.543
Q9Y5Y4,C1CN(CCC1C2=C3C=C(C=CC3=CC(=C2)CC(=O)O)F)S(=O)(=O)C4=CC(=CC=C4)Cl,-1.978
Q9Y5Y4,C1=CC=C(C=C1)N2C=C(C=N2)C(=O)C3=C(C=CC(=C3)C4=CC=C(C=C4)Cl)OCC(=O)O,-2.385
Q9Y5Y4,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,0.699
Q9Y5Y4,COC1=C(C=C(C=C1)CC(=O)O)C2=C3CN(CCC3=C(C=C2)Cl)C(=O)CCN4C5=CC=CC=C5C=N4,-1.577
Q9Y5Y4,CC1=C(C(=NN1CC2=C(C=C(C=C2)NC(=O)C3=CC4=C(O3)C=C(C=C4)Cl)F)C)CC(=O)O,0.398
Q9Y5Y4,CC1=C(C=C2C=CC(=CC2=C1C3=CC=C(C=C3)S(=O)(=O)NCC4=CC=C(C=C4)OC)Cl)CC(=O)O,-1.121
Q9Y5Y4,C1CN(C(C2=C1N=CS2)C3=C(C=CC(=C3)Cl)OCC(=O)O)C(=O)CCOC4=CC=C(C=C4)F,-1.292
Q9Y5Y4,CC1=CC(=C(C=C1)N2C=C(C3=C2N=C(C=C3)C)CC(=O)O)CC4=CC=NN4CC5=CC=CC=C5,-3
Q9Y5Y4,COC1=C(C=C(C=C1)CC(=O)O)C2=C3CN(CCC3=C(C=C2)F)C(=O)CCC4=CC=CC=C4,-0.766
Q9Y5Y4,CCN(CC1=C(C=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)Cl)C3=C(C=CC(=C3)CC(=O)O)OC)C(=O)OCC4=CC=CC=C4,-1.667
Q9Y5Y4,C1CCC2=C(C1)C3=C(N2C4=CC=CC=C4C(=O)O)C=CC(=C3)NS(=O)(=O)C5=CC=C(C=C5)F,-4.519
Q9Y5Y4,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)C3=CN(C(=O)C=C3)CC4=C(C=C(C=C4)F)F,-1.23
Q9Y5Y4,COC1=CC2=C(C=C1)ON=C2CC(=O)N3CCC4=C(C=CC(=C4C3)C5=C(C=CC(=C5)CC(=O)O)OC)F,-1.732
Q9Y5Y4,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2CC3=C4N=C(C=CN4C(=C3)CC(=O)O)C(F)(F)F,-1.672
Q9Y5Y4,CCOC1=C(C=C(C=C1)CC(=O)O)C2=C3CN(CCC3=C(C=C2)F)C(=O)CC4CC(OC5=CC=CC=C45)(C)C,-0.982
Q9Y5Y4,CC1(CC(=NO1)C2=CC3=C(C=C2)C(=O)N(C(=N3)CCCCC(=O)O)C4=CC=C(C=C4)F)C5=CC=CC(=C5)C#N,-0.613
Q9Y5Y4,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CCCC4,-2.638
Q9Y5Y4,CC1=C(N(N=C1)C)CC2=C(C=CC(=C2)C(F)(F)F)C3=CN(C4=C3C=C(C=C4)F)CC(=O)O,-1.806
Q9Y5Y4,CN(C1=CC=CC=C1)C(=O)C(=CC2=CN(C3=C2C(=CC=C3)Cl)CC(=O)O)C#N,-0.699
Q9Y5Y4,CC1=C(C(=NN1CC2=CC=C(C=C2)C3=NC4=CC5=CC=CC=C5C=C4N3)C)CC(=O)O,0.097
Q9Y5Y4,C1=CC=C(C=C1)C(C2=CC=CC=N2)C3=NC(=C(S3)CC(=O)O)C4=CC=C(C=C4)Cl,-3.132
Q9Y5Y4,CC(C(=O)O)OC1=C(C=C(C=C1)Cl)C2CCCCC2,-3.352
Q9Y5Y4,CC1=NC2=C(C=C1)C(=CN2C3=C(C=C(C=C3)F)CC4=C(C=NN4C)C)CC(=O)O,-0.903
Q9Y5Y4,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,0.523
Q9Y5Y4,CN(C1CCC2=C(C3=CC=CC=C3N2C1)CC(=O)O)C(=O)C4CC5=CC=CC=C45,-3.431
Q9Y5Y4,CC1=C(C(=NN1CC2=CC=C(C=C2)C(C)OC3=CC(=C(C=C3)Cl)Cl)C)CC(=O)O,-1.462
Q9Y5Y4,CN(C1CCC2=C(C3=C(C=C(C=C3N2C1)Cl)Cl)CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F,-1.398
Q9Y5Y4,COC1=C(C=C(C=C1)CC(=O)O)C2=C3CN(CCC3=C(C=C2)F)C(=O)C4CC5=CC=CC=C5OC4,-1.27
Q9Y5Y4,C1CN(CC2=C(C=CC(=C21)C(F)(F)F)C3=C(C=CC(=C3)OCC(=O)O)Cl)C(=O)OCC4=CC=CC=C4,-2.318
Q9Y5Y4,CC1=C(C(=NN1CC2=CC=C(C=C2)S(=O)(=O)C)C)CC(=O)O,-3.699
Q9Y5Y4,C1CN(C(C2=C1N=CS2)C3=C(C=CC(=C3)Cl)OCC(=O)O)C(=O)CC4=CC5=CC=CC=C5C=C4,-1.199
