GPCR,smiles,STANDARD_VALUE
O43614,CN(C)C1=CC(=NC=C1)N2CC3C2CN(CC3)C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5,-2.726
O43614,CC1=C(N=C(N=C1C)N2CC3CN(CC3C2)C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5)C,-1.23
O43614,CC1=C(C=C(C=C1)CC2CCCN2C(=O)C3=C(SC(=N3)C)C4=CC(=CC=C4)C)Cl,-1
O43614,COC1=C(C(=C(C=C1)F)C(=O)N2CCC(C(C2)OC3=NC4=CC=CC=C4C=C3)(F)F)F,-3.089
O43614,CC1CCC(CN1C(=O)C2=CC=CC=C2N3N=CC=N3)OC4=CC=CC5=C4C=CC=N5,-0.708
O43614,C1CCC(=C(C#N)C2=NC(=CS2)C3=CC=CC=C3O)C1,-4.41
O43614,CC1=NC(=NO1)C2=CC(=CC=C2)CN3C(CCC3=O)C4=C(C=CC=C4OC)OC,-2.738
O43614,CC1=CC=CC(=C1)C2=C(N=CO2)C(=O)NC3=CN(N=C3)CCC4=CC(=CC=C4)F,-3.25
O43614,CC1=CC=CC(=C1)C2=C(N=CO2)C(=O)NC3=CN(N=C3)CCCNC4=NC=CC(=N4)OC,-1.633
O43614,CC1CC(N(C1=O)CC2=CC(=NC=C2)C3=NC=C(S3)C)C4=C(C=CC=C4OC)OC,-1.708
O43614,C1CC(CN(C1)C(=O)C2=CC=CC=C2N3N=CC=N3)OC4=NC5=CC=CC=C5C=C4,-1.431
O43614,CC1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(O2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)NC(C)(C)C,-4.181
O43614,CC1=C(C2=CC=CC=C2C=C1)C(=O)N3CC4CN(CC4C3)C5=NC(=CC(=N5)C)C,-1.58
O43614,C1CC2(CCN(CC2)C3=NC4=CC=CC=C4N=C3)C(=O)N(C1)CC5=CC6=C(C=C5)OCO6,-2.692
O43614,C1CNC(C(=O)C12CCN(CC2)C3=NC=CC(=N3)N4C=CC=N4)CC5=CNC6=CC=CC=C65,-1.562
O43614,CC1=CC(=C(C=C1)C(=O)N2CCC2C3=NOC(=N3)C4=C(C(=CC=C4)Cl)C)N5N=CC=N5,-0.954
O43614,CC1=C(C=CC=C1Cl)C2=NOC(=N2)C3CCCN3C(=O)C4=C(C(=CC=C4)F)N5C=CC=N5,-2.164
O43614,CC1=CC=CC(=C1)C2=C(N=CS2)C(=O)N3CCC3C4=NC(=NO4)C5=CC=CC=C5OC(F)(F)F,-2.534
O43614,C1COCC(N1C(=O)C2=CC=CC=C2N3N=CC=N3)CC4=CC=CC(=C4)C5=NC=CC=N5,-3.277
O43614,CC1CCC(CN1C(=O)C2=C(C=CC(=C2)C)C3=NC=CC=N3)COC4=NC=C(C=C4)F,0.523
O43614,CC1=CC(=NC(=N1)N2CC3C2CN(CC3)C(=O)C4=CC(=CN=C4N5N=CC=N5)C)C,-2.568
O43614,CCN(CC1=CN=CC=C1)C(=O)CN(C2=CN=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3C,-0.041
O43614,C1CC2(CCN(CC2)C3=NC4=CC=CC=C4N=C3)C(=O)N(C1)CC5=CC=CC=C5C6=CC=CO6,-2.061
O43614,CC1(OCC(C(O1)C2=CC=CC=C2)NC(=O)NC3=CC=CC=C3Br)C,-3.3
O43614,CC1CSC(CN1C(=O)C2=CC=CC=C2N3N=CC=N3)COC4=NC=C(C=C4)C(F)(F)F,-1.82
O43614,CC1(OCC(C(O1)C2=CC=CC=C2)NC(=O)NC3=CC=CC=C3C4=CC(=CC=C4)Cl)C,-1.9
O43614,CC1=CC(=C(C=C1)N2N=CC=N2)C(=O)N3C4CCC3C(C4)COC5=NC=CC(=C5)C,-1.839
O43614,C1CC2(CCN(CC2)C3=NC4=CC=CC=C4O3)C(=O)N(C1)CC5=CNC6=CC=CC=C65,-1.991
