GPCR,smiles,STANDARD_VALUE
Q9Y2T6,CCC(=C1C(=O)NC(=O)N(C1=O)C2CCCCC2)NC3=C(C=C(C=C3)OC)OC,-4.039
Q9Y2T6,CC1CCC2=C(C1)SC3=NC(=NC(=C23)N4CCN(CC4)C(=O)C5=CC=CC=C5)C,-4.332
Q9Y2T6,COC1=CC=CC(=C1)CC2=CC3=C(C=CC=C3OC)OC2=O,-4
Q9Y2T6,CC1=CC(=C(C=C1)C)C2=NN(C(=O)C=C2)CC3=CC(=CC=C3)Br,-3.542
Q9Y2T6,CCSC1=NNC2=NC3=C(C(=O)N21)C4(CCCCC4)CC5=CC=CC=C53,-3.935
Q9Y2T6,CC1=C(OC2=CC=CC=C12)C(=O)NCC3=CC=CC=C3OC,-3.585
Q9Y2T6,CC1=CC2=C(C=C1)NC(=C2C=CC3=CC=[N+](C=C3)C)C,-3.196
Q9Y2T6,CN1CCN(CC1)C2=C(C(=NC(=N2)NC3=CC=CC=C3)N)[N+](=O)[O-],-4.027
Q9Y2T6,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)N(CCN(C)C)C3=NC4=C(C=C(C=C4S3)F)F,-4.505
Q9Y2T6,COC1=CC=CC=C1C=CC(=O)C2=CC=C(C=C2)Cl,-4.407
Q9Y2T6,CC1=CC=CC=C1N2C=NC3=C2C=CC(=C3)NCC4=CC=CS4,-4.505
Q9Y2T6,COC1=CC=CC=C1NS(=O)(=O)C2=C(C=CC(=C2)NC(=S)NCCN3CCOCC3)N4CCOCC4,-3.505
Q9Y2T6,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=NO5)C)C)C,-2.42
Q9Y2T6,CCOC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2OCC(=O)C3=CC=CC=C3,-3.24
Q9Y2T6,C1CCC2=C(C1)C3=C(O2)C=CC(=C3)N(C(=O)C4=CC=NC=C4)S(=O)(=O)C5=CC=C(C=C5)F,-4.505
Q9Y2T6,CC(C(=O)NC1=C(C=C2C3=CC=CC=C3OC2=C1)OC)SC4=CC=C(C=C4)NC(=O)C,-2.906
Q9Y2T6,CC1=CC(=C2C(=C1)N=C(S2)N(CCN(C)C)C(=O)C3=C(SC(=C3)Cl)Cl)C.Cl,-4.418
Q9Y2T6,CCOC(=O)C1=C(N=C(C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,-3.166
Q9Y2T6,CC1=CC=C(C=C1)C2=NNC3=C2C(N(C3=O)C4=CC=C(C=C4)C(=O)O)C5=CC(=CC=C5)O,-3.071
Q9Y2T6,C1CN2C(=O)C(=CC3=CC=CC=C3F)N=C2SC1,-3.745
Q9Y2T6,CN(C)C1=CC=C(C=C1)C=CC(=O)C2=C(C3=CC=CC=C3OC2=O)O,-4.29
Q9Y2T6,COC1=CC=C(C=C1)CN2C(=O)C(=CC3=CC=CO3)C(=O)NC2=O,-3.524
Q9Y2T6,CCC(=C1C(=O)NC(=O)N(C1=O)C2CCCCC2)NC3=C(C=C(C=C3)OC)OC,-4.039
Q9Y2T6,C1=CC(=CC(=C1)CSC2=NNC(=N2)C3=C(C=C(C=C3)Cl)Cl)C(=O)O,-3.807
Q9Y2T6,CC1=CC2=C(C=C1)NC(=C2C=CC3=CC=[N+](C=C3)C)C.[I-],-3.196
Q9Y2T6,COC1=C(C=C(C=C1)C=C(C2=NC3=CC=CC=C3S2)C4=NC5=CC=CC=C5S4)O,-3.484
Q9Y2T6,CC1(C2=CN(N=C2C3=C(O1)C=C(C=C3)OC)CCN4CCN(CC4)C(=O)C5=CC=CS5)C,-0.639
Q9Y2T6,COC1=CN=C(C=C1)C(=O)NC2=C3C(=CC(=C2)Br)C(=O)C=C(O3)C(=O)O,-3.95
Q9Y2T6,C1CCC2=C(C1)C=C(S2)C(=O)NC3=C(C=CC(=C3)S(=O)(=O)N4CCOCC4)Cl,-2.892
Q9Y2T6,C1=CC=C2C(=C1)N=C(O2)SCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,-4.505
Q9Y2T6,C1CCSC2=NC(=CC3=CC(=CC=C3)OCC4=CC=CC=C4Cl)C(=O)N2C1,-4
Q9Y2T6,C1COCCN1C2=CC=CC=C2NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=NC=C5,-3.69
Q9Y2T6,COC1=CC=C(C=C1)OCC(CN2C3=CC=CC=C3N(C2=N)CC4=CC=CC=C4)O.Cl,-3.557
Q9Y2T6,COC(=O)C1=C(N(N=C1)C2=CC=CC=C2)C=NNC(=S)NC3=CC=CC=C3,-4.179
Q9Y2T6,C1CC2CC3CC1CC(C2)(C3)C4=CSC(=N4)N,-3.874
Q9Y2T6,CC1=CC2=C3C(=C1)C(=CC(N3C(=O)C24N(C(=O)CS4)C5=CC=C(C=C5)F)(C)C)C,-3.611
Q9Y2T6,CC1=CC2=C(C=C(C=C2)OC)N3C1=NN=C3SCC(=O)NC4=NC(=CS4)C5=CC=C(C=C5)F,-2.521
Q9Y2T6,COC1=C(C=CC(=C1)C2C3C4CCC(C4)C3SC5=C2SC(=O)N5)O,-2.828
Q9Y2T6,CC(C)(C)C1=CC(C=C(C1=O)C(C)(C)C)(C2=CC=CC=C2)O,-4.272
Q9Y2T6,CC(C)C1=CC=C(C=C1)NC(=S)NN(C2=CC=CC=C2)C3=CC=CC=C3,-2.899
Q9Y2T6,CC1=CC=C(O1)C=C2C(=O)NC(=O)N(C2=O)CCC3=CC=C(C=C3)F,-3.653
Q9Y2T6,C1CN(CCN1C2=CC=CC=C2)C3=NC=NC4=C3C=NN4CC5=CC=C(C=C5)Cl,-4.467
Q9Y2T6,CC1=CC=C(C=C1)C(=O)C(=C2SCCCS2)C(=O)C=CC3=CC=CC=C3,-3.56
Q9Y2T6,CC1=C(C(=C2C=C(C(=O)OC2=C1C)CC3=CC=CC=C3)C)O,-3.969
Q9Y2T6,COC1=CC=C(C=C1)CNCCC(C2=CC=CC=C2)C3=CC4=C(C=C3)OCO4.Cl,-2.984
Q9Y2T6,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)CSC3=NN=C4N3C5=CC=CC=C5C(=C4)C,-4.242
Q9Y2T6,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CN=C(C=C2)NCC3COC4=CC=CC=C4O3,-3.817
Q9Y2T6,CC1=C2C(=C(C(=C1C)OC)C)C=C(C(=O)O2)CC3=CC=CC=C3,-4.107
Q9Y2T6,C1C(OC2=CC=CC=C2O1)C3=CSC4=C3C(=NC=N4)Cl,-3.529
Q9Y2T6,C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4,-0.748
Q9Y2T6,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,-2.958
Q9Y2T6,C1=CC=C(C=C1)CC2=CC3=C(C=CC4=CC=CC=C43)OC2=O,-3.449
Q9Y2T6,CCC1=CC(=CC=C1)OCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)N4CCCC4,-3.605
Q9Y2T6,CC1=C(C(=CC=C1)C)N2C(=O)C(=CC3=CC=NC=C3)SC2=C(C#N)C(=O)C4=C(NC5=CC=CC=C54)C,-2.699
Q9Y2T6,C1C(=O)N(C(S1)C2=CC=C(C=C2)C(=O)NCCSCC3=CC=CC=C3)CC4=CC=CC=C4,-3.173
Q9Y2T6,CCCCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O,-2.648
Q9Y2T6,CC1=CC=CC=C1OCCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)OC(C)C,-3.631
Q9Y2T6,CCOC(=O)C1=CC2=C(N=C3C=CC=CN3C2=O)N(C1=N)CC4=CC=CC=C4,-2.838
Q9Y2T6,CNC(=O)C1=C(SN=N1)S(=O)C2=CC=C(C=C2)Cl,-3.436
Q9Y2T6,COC1=C(C=C(C(=C1)C2=[N+](N=C(S2)NC3=CC=CC=C3)C4=CC=C(C=C4)F)Br)OC.[Cl-],-4.074
Q9Y2T6,C1CCC2=C(C1)C3=C(N=C(N=C3S2)C4CC4)N5CCN(CC5)C(=O)C6=CC=CO6,-3.241
Q9Y2T6,CCCCC1(CCCC1)C2=CC3=C(C=C(C(=O)O3)CC4=CC=CC=C4O)C(=C2)O,-2.931
Q9Y2T6,CC1=CC(=NN1C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)S(=O)(=O)N4CCOCC4)OC)C,-2.92
Q9Y2T6,CC(C)(C)NC(=S)NN=CC1=C(C=NN1C2=CC=CC=C2)C(=O)OC,-3.818
Q9Y2T6,CC1=NN=C(C2=CN(N=C12)C3=CC=C(C=C3)OC)C4=CC(=CC=C4)Br,-3.905
Q9Y2T6,CC1=CC2=C(C=C(C=C2)OC)N3C1=NN=C3SCC(=O)NC4=NC(=CS4)C5=CC=CC=C5,-3.013
Q9Y2T6,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C=CC3=CC=CC=C3Cl,-3.299
Q9Y2T6,CC1=CC=C(C=C1)SCC(=O)NC2=C(C=C3C4=CC=CC=C4OC3=C2)OC,-3.06
Q9Y2T6,C1CCC(CC1)NC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C2=N)C5CCCC5,-4.462
Q9Y2T6,CC1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=CC(=C3)C(=O)O,-3.162
Q9Y2T6,CC1=C(C(=NO1)C)CN(C2=CC=CC=C2)C(=S)NC3CC4CCC3C4,-3.573
Q9Y2T6,CC1=NN=C(C2=CN(N=C12)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,-3.551
Q9Y2T6,CC1(C2=CC=CC=C2N(C1=CC(=O)COC3=CC=CC=C3OC)C)C,-3.739
Q9Y2T6,CC(C)(C)OC(=O)C(CC1=CC=CC=C1)NC(=O)C2=C(NC=N2)C(=O)NC3CCN(CC3)C(=O)OC(C)(C)C,-3.725
Q9Y2T6,C1=CC(=CN=C1)C=CC(=O)C=CC2=CN=CC=C2,-3.514
Q9Y2T6,CN1C=CC=C1C=C2C(=O)NC(=O)N(C2=O)CC3=CC=CC=C3Cl,-2.99
Q9Y2T6,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CC=C5)C,-4.137
Q9Y2T6,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C3=CC=C(C=C3)C)CSC(=N)N.Br,-3.702
Q9Y2T6,CC1(C2=CC=CC=C2N(C1=CC(=O)CSC3=CC=CC=C3C(=O)O)C)C,-3.537
Q9Y2T6,CCC1=CC=C(C=C1)NC2=N[N+](=C(S2)C3=CC=C(C=C3)SC)C4=CC=CC=C4.[Cl-],-4.363
Q9Y2T6,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC3=NC(=CS3)C4=CC=CC=C4)OC.Br,-3.652
Q9Y2T6,CCCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1)O,-4.152
Q9Y2T6,CCN1C(=NNC1=S)CSC2=NC3=CC=CC=C3S2,-4.505
Q9Y2T6,CN(C)CCNC(=O)C1=CC2=C(S1)C3=C(C=C(C=C3)Cl)SC2,-3.796
Q9Y2T6,COC1=CC(=C(C=C1)NC(=O)CN2CCN(CC2)C3C4=CC=CC=C4C5=CC=CC=C35)OC,-3.34
Q9Y2T6,CC1=CC=C(C=C1)C2(CC2(C)C)C(=O)N3CCC(CC3)N4C(=O)OC(=N4)C5=CC=CC=C5,-2.886
Q9Y2T6,CC1=CC=CC=C1N(C2=NC3=CC=CC=C3S2)C(=O)C4=CC=CS4,-3.181
Q9Y2T6,C1CCN(CC1)C2=C(C=C(C=C2)N)S(=O)(=O)NC3=CC=CC=C3Cl,-3.547
Q9Y2T6,C1=CC=C(C=C1)CN2C(=O)C(=CC=CC3=CC=CO3)C(=O)NC2=O,-4.505
Q9Y2T6,CCOC(=O)C1=C(N(C2=CC(=C(C=C21)OC(=O)C)Br)C)CSC(=N)N.Br,-3.086
Q9Y2T6,CC(C)(C)NC(=S)NN=CC1=C(C=NN1C2=C(C=C(C=C2)F)F)C(=O)OC,-3.958
Q9Y2T6,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)S(=O)(=O)N(C)C)N4CCCC4,-3.946
Q9Y2T6,CC1=C(SC=[N+]1CC#N)CCOC(=O)C2=CC(=C(C=C2)N3CCOCC3)[N+](=O)[O-],-3.754
Q9Y2T6,C1=CC=C(C=C1)N2C(=NN=C2SCC3=NC(=NO3)C4=CC=C(C=C4)Cl)CC5=CC=CS5,-3.427
Q9Y2T6,CC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=C(C(=C(S4)C)C)C(=O)N,-2.939
Q9Y2T6,CCC1=CC=C(C=C1)NC2=N[N+](=C(S2)C3=C(C=CC=C3Cl)Cl)C4=CC=CC=C4,-4.505
Q9Y2T6,COC1=CC2=C(C=C1)OC(=O)C(=C2)CC3=CC=CC=C3,-4
Q9Y2T6,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO,-1.255
Q9Y2T6,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)CC4=CC(=CC=C4)[N+](=O)[O-],-2.742
Q9Y2T6,CC1=C(SC=[N+]1CC(=O)C2=CC=C(C=C2)Br)CCOC(=O)C3C4CC5CC(C4)CC3C5.[Br-],-3.511
Q9Y2T6,CCCCCCC(C)(C)C1=CC2=C(C3CC(=CCC3C(O2)(C)C)CO)C(=C1)O,-1.415
Q9Y2T6,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=C(C=CC(=C4)S(=O)(=O)N5CCOCC5)N6CCOCC6,-3.226
Q9Y2T6,CC1=C2C=C(C(=O)OC2=C(C=C1)C(C)C)CC3=CC=CC=C3OC,-3.756
Q9Y2T6,CCOC(=O)C1C(C(=C(N=C1C)C)C(=O)OCC)C2=CC=C(O2)Br,-3.383
Q9Y2T6,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)C(C)OC2=CC3=C(C=C2)C(=CC(=O)O3)C,-4.214
Q9Y2T6,COC1=C(C=C2C(=C1)C3=NN=C(C3=CN2CC4=CC=CC=C4)C5=CC=C(C=C5)F)OC,-2.964
Q9Y2T6,CC(=CC1=CC=CC=C1)C=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)C(=O)O,-4.253
Q9Y2T6,CC1=C(C=CC(=C1C)OC)C2=[N+](N=C(S2)NC3=CC=CC=C3)C4=CC=C(C=C4)F.[Cl-],-3.324
Q9Y2T6,CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2C4=CC=C(C=C4)Cl)C)C(C)C,-4.505
Q9Y2T6,CC1=C(C=CC(=C1)Cl)NC(=S)N(CCCN2CCOCC2)CC3=CC=CS3,-3.796
Q9Y2T6,COC1=CC(=CC2=C(NOC2=O)C3=CC=CC=C3)C=C(C1=O)Cl,-4.505
Q9Y2T6,CN1C2=C(C(=O)N(C1=O)CC=CC3=CC=CC=C3)N4CCCN(C4=N2)C5=CC=C(C=C5)F,-2.796
Q9Y2T6,CCOC(=O)C1=C(N=C(C(=C1)C#N)OC2=CC=C(C=C2)F)C3=CC=CC=C3,-3.481
Q9Y2T6,CC1=CC=CC2=C1NC(=O)C2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,-3.404
Q9Y2T6,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3C(C4=CC=CC5=C4C3=CC=C5)NS(=O)(=O)C6=CC=CC=C6,-3.566
Q9Y2T6,C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2C=CC(=O)C3=CC4=CC=CC=C4O3,-4.188
Q9Y2T6,CCCCCCC(C)(C)C1=CC2=C(C=C(C(=O)O2)CC3=CC=CC=C3)C(=C1)OC,-4
