GPCR,smiles,STANDARD_VALUE
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=CC=C4)Cl)C=C1.Cl,-2.531
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N4C=CC=C4CNC(=O)C=CC5=CC=C(C=C5)C(=O)NCC6=CC=CC=N6)Cl)C(=C1)N7C=CN=C7.Cl,0.367
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CN=C(C=C4)C(=O)N(C)C)Cl)C(=C1)N(C)C.Cl.Cl.Cl.Cl,-0.602
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC4(CCOCC4)C(=O)N5CCC(CC5)CC[N+](C)(C)C)Cl)C.C(=O)(C(F)(F)F)[O-],-0.378
P30411,CC1=C(C(=C(C=C1)N(C)C(=O)CNC(=O)C=CC2=CN=C(C=C2)N3CCCC3=O)C)COC4=CC=CC5=C4N=C(C=C5)C.Cl.Cl,-1.591
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N4C=CC=C4CNC(=O)C=CC5=CC=C(C=C5)C(=O)NC)Cl)C=C1.Cl,0.585
P30411,CC1=C(C(=C(C=C1)N(C)C(=O)CNC(=O)C=CC2=CN=C(C=C2)C(=O)NC)C)COC3=CC=CC4=C3N=C(C=C4)C,-1.763
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CCC4=CC=C(N4C)C(=O)C5=CN=C(C=C5)Cl)Cl)C=C1,-1.58
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)NCCCNCC4=CC=C(C=C4)OC)Cl)C=C1,-2.3
P30411,CC1=C(N2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)NC4=CC(=CC=C4)Cl)Cl)Br,-0.58
P30411,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)N=C(NC4=CC=C(C=C4)C)NC5=CC=C(C=C5)C,-2.146
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=NC=C3Cl)Cl)C(=C1)C4=C(N=CS4)Cl,-3.241
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NCC5=CC=CC=N5)Cl)C(=C1)N6CCCCC6.Cl,-0.398
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)NC(=O)C5=CC=NC=C5)Cl)C(=C1)N6CCCCC6,-1.583
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl)C=C1.Cl,-0.041
P30411,CC1=C(N2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)CN(C)C)Cl)Br,-2.619
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CC4=CC=C(N4C)C(=O)C5=CN=C(C=C5)Cl)Cl)C=C1,-2.083
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)NCCN4CCOCC4)Cl)C=C1,-3.4
P30411,C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)O,-3.9
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CN=CC=C4)Cl)C=C1,0.102
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)N(C)C)Cl)C(=C1)OCC5=CC=CC=N5,-0.146
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC5=CC=NC=C5)Cl)C(=C1)N6C=CN=C6.Cl,0.377
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl)C(=C1)N5C=CC=N5.Cl.Cl.Cl.Cl,0.77
P30411,CC1=CN=C2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)NC(=O)C)Cl,-0.38
P30411,CCCOC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl)C,-1.592
P30411,C1CCC2C(C1)CC(N2C(=O)C(C3CC4=CC=CC=C4C3)NC(=O)C(CO)NC(=O)CCCCCCCCCCNC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N)C(=O)O,-3.5
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)N4CCCC4C(=O)NCCCNC(=O)C5=CC=C(C=C5)C(=N)N)Cl)C,-0.8
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)N4CCN(CC4)C(=O)C(CCCCN=C(N)N)N)Cl)C,0.1
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=NC=C3CNC(=O)N(C)C)Cl)C(=C1)C4=CC=NN4C,-0.672
P30411,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)NC(=O)C(CC2=CC=CS2)NC(=NC3CCCCC3)NC4CCCCC4.[Cl-],-3.41
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)NCCCOC)Cl)C=C1,-2.6
P30411,CC1=C(C(=C(C=C1)N(C)C(=O)CNC(=O)C=CC2=CC=C(C=C2)C(=O)NC)C)COC3=CC=CC4=C3N=C(C=C4C5=CC=CC=C5)C,-0.312
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC4(CCCC4)C(=O)N5CCN(CC5)C(=O)CCCCC[N+](C)(C)C)Cl)C,-0.7
P30411,CN(C)CCCN(C)CCNC(=O)C1CCCN1S(=O)(=O)C2=CC(=C(C=C2)NNC(=S)NC3C4=CC=CC=C4C5=CC=CC=C35)[N+](=O)[O-],-2.81
P30411,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)[NH2+]C(=O)C(CC2=CC=CC=C2)NC(=NC3CCCCC3)[N-]C4CCCCC4,-3.512
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl)C(=C1)OC(C)C.Cl,-1.114
P30411,CCC1=NC2=C(N1C)C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl.Cl,-1.342
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC4(CCOCC4)C(=O)N5CCN(CC5)CC[N+](C)(C)C)Cl)C,0.1
P30411,CCCCC[P+](CCCCC)(CCCCC)CC1=CC2=C(C=C1)C=C(C=C2)C[P+](CCCCC)(CCCCC)CCCCC.[Cl-].[Cl-],-3.519
P30411,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)NC(=O)C(C2=CC3=CC=CC=C3C=C2)NC(=NC4CCCCC4)NC5CCCCC5.[Cl-],-3.537
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)NCCN)Cl)C=C1,-2
P30411,CC1=C(N2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)NC4=CC=CC(=C4)C(=O)C)Cl)Br,-1.785
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC(C)(C)C(=O)NCCCNCC4=CC=CC=N4)Cl)C=C1,-1.6
P30411,C1CCC2C(C1)CC(N2C(=O)C(C3CC4=CC=CC=C4C3)NC(=O)C(CO)NC(=O)CCCCCCCCCCNC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCN=C(N)N)C(=O)O,-2.9
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CC4=CC=C(N4C)C(=O)C5=CN=C(C=C5)C#N)Cl)C=C1,-1.869
P30411,C1CC(N(C1)C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)C(=O)N2CC(CC2C(=O)NCC(=O)NC(CC3=CC=CS3)C(=O)NC(CO)C(=O)NC4CCN(C4=O)C(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(=O)O)O,-3.316
P30411,CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)NC4(CCCC4)C(=O)N5CCN(CC5)C(=O)C(CCCCN(C)C)N(C)C)Cl)C,-0.5
P30411,CC1=C(N2C=CC=C(C2=N1)OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)NC4=CC=CC(=C4)C#N)Cl)Br,-0.146
P30411,CCCCC[P+](CCCCC)(CCCCC)CC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C[P+](CCCCC)(CCCCC)CCCCC.[Cl-].[Cl-],-3.041
P30411,CC1=C(OC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NC)Cl)C,-2.431
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(CC=C)C(=O)CC4=CC=C(N4C)C(=O)C5=CC=C(C=C5)C#N)Cl)C=C1,-2.711
P30411,CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)C=CC4=CC=C(C=C4)C(=O)NCC5=CC=CC=N5)Cl)C(=C1)N(C)C.Cl,-0.771
