GPCR,smiles,STANDARD_VALUE
P32300,CC1C2CC3=C(C1(CCN2CCC(=O)NC4=CC=CC=C4)C)C=C(C=C3)O,-4.799
P32300,CN(C1CC23CCN(C4C2(CC1CC4)CC5=C3C=C(C=C5)O)CC6CC6)C(=O)C7=CC=CC=C7.Cl,-0.562
P32300,C1CC1CN2CCC34C5C6(CCC3(C2CC7=C4C(=C(C=C7)O)O5)N=C6C(=O)NCCC8=CC=CC=C8)O,0.066
P32300,CC1=CC=CC=C1CC(C(=O)NC(CC2=CC=CC=C2)C(=O)N)NC(=O)C3CCCN3C(=O)C(CC4=CC=C(C=C4)O)N,-1.196
P32300,CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)NC(=O)C4CCCN4C(=O)C5CSSCC(C(=O)NCC(=O)NC(C(=O)N5)CC6=CC=CC=C6)NC(=O)C(CC7=CC=C(C=C7)O)N,-0.919
P32300,CCCCC(C(=O)NC(CC1=CN(C2=CC=CC=C21)C(=O)OC(C)(C)C)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC3=CC=CC=C3)NNC(CC4=CC=CC=C4)C(=O)NCC(=O)NC(C)C(=O)NC(CC5=CC=C(C=C5)O)C(=O)O,-1.38
P32300,CC1=CC(=CC(=C1CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCCN)C(=O)N)N)C)O,-1.364
P32300,CC1=CC(=CC(=C1CC(C(=O)NC(CCCN=C(N)N)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCCN)C(=O)O)N)C)O,-1.363
P32300,CC1=CC(=CC(=C1CC(C(=O)NCCCCCCCCNC(=O)C(CC2=C(C=C(C=C2C)O)C)N)N)C)O,-2.6
P32300,CC1=CC(=CC(=C1CC(C(=O)N2CC3=CC=CC=C3CC2C(=O)NC(CCCCNC(=O)C)C(=O)NC4=CC=CC=C4)N)C)O,3
P32300,CCC(=O)N(C1CCN(CC1)C(=O)C(CC2=CC=C(C=C2)Cl)NC(=O)C3CC4=CC=CC=C4CN3C(=O)C(CC5=C(C=C(C=C5C)O)C)N)C6=CC=CC=C6,-1.869
P32300,CCN(CC)C(=O)C1=CC=C(C=C1)C(C2=CC(=CC=C2)I)N3CC(N(CC3C)CC=C)C,-1.644
P32300,CC1=CC(=CC(=C1CC(C(=O)N2CCCC2C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC5=CC=CC=C5)C(=O)N)NCC=C)C)O,-1.68
P32300,CC1=C(C=CC(=C1)O)CC(C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=CC=C4)C(=O)N)N,-1.458
P32300,CN(C)C1=CC=CC(=C1)C(=O)NC2CCC3(C4CC5=C6C3(C2OC6=C(C=C5)O)CCN4CC=C)O,-1.711
P32300,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)C(C)NC(=O)C(CC2=CC=C(C=C2)O)N,-0.602
