GPCR,smiles,STANDARD_VALUE
P30556,CCC1=NC2=C(N1C3CCC4=C3C=CC(=C4)C5=CC=CC=C5C6=NNN=N6)N=C(C=C2C)C,-1.982
P30556,CCCCC1=C[N+](=CN1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NN=N[N-]7.[K+].[K+].[Br-],0.04
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)N(C(=O)N3CC4=CN=CN4)CCCC,-1.736
P30556,CC1=C(C=C(C=C1)C(=O)COC(=O)CN2C(=O)C3CC=CCC3C2=O)[N+](=O)[O-],-4.526
P30556,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OCCC4=CC=CC=C4)F)C(=O)OCC5=CC=CC=C5C(=O)C6=CC=CC=C6)CC,0.244
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)N(C(=O)N3C4=CC=CC=C4)CCCC,-0.785
P30556,CC(C)(C)C(=O)CN1C(=O)C2=C(N(C1=O)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5)SC(=C2)C6CC6,-0.079
P30556,CCCC1=NC(=C(N1CC2=CC(=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC4=C(C(=NO4)C)C)COC)C(=O)NC)CC,-0.903
P30556,CC(=O)OCCCNC1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],-3.313
P30556,CCCC1=NC2=C(N1CC3=CC4=C(C=C3)C(=CC5=CC=CC=C5C4)C6=NNN=N6)N=C(C=C2C)C,0.31
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)NC5=NNN=N5)C(=O)NCCC6=CC=CC=C6OC)C,-1.417
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)NC(=O)N3CC4=CC=CS4,-0.851
P30556,CC1=CC=C(C=C1)C(=O)CNC2=CC(=C(C=C2)C)Cl,-3.735
P30556,CN(C)CCN(CC1=CC=CO1)C(=O)C2=CC3=C(S2)C4=CC=CC=C4N=C3Cl,-4.529
P30556,CCCCC1=NN(C(=O)N1CC2=CC=C(C=C2)N3C=CC=C3C4=NNN=N4)C,-0.398
P30556,CC1=CC(=CC=C1)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl,-4.118
P30556,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(CO)C(C)C,-2.431
P30556,CC1=NC2=C(C=CC=C2NS(=O)(=O)C3=CC=CC=C3)C=C1,-3.37
P30556,C1COCCN1C(=S)NN=CC2=CC=CC=C2,-4.125
P30556,CNS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)C2=CC3=CC=CC=C3O2,-4.19
P30556,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)CN5CCN(CC5)C(=O)C6=CC=CC=C6,-0.699
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C(=O)NCCC5=C(C=CC(=C5)OC)OC)C,-0.114
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)NC5=NNN=N5)C(=O)NC(C)C)C,-2.207
P30556,CCCCNC(=O)C1=CC(=C2C(=C1)N(C(=N2)CCC)CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C,-2.667
P30556,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)CN5CCN(CC5)C6=CC=CC=N6,-1
P30556,C1CCN(C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)C4=CC=CC=C4Cl,-4.08
P30556,CCC1=NC2=C(N1C3CCC4=C3C=CC(=C4)C5=CC=CC=C5C6=NNN=N6)C(=O)N(C=C2)CC7=CN=CC=C7,-1.654
P30556,CCCCN1C(=C(C=N1)C(=O)O)NC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4,-0.415
P30556,CCOC(=O)C1=C(N=C(C=C1NCC2=CC3=C(C=C2)C(=CC4=CC=CC=C4C3=O)C5=NNN=N5)C)C,-0.462
P30556,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(CC4CCCCC4)C(=O)O,-1.778
P30556,CC1=NN=C2N1N(C(=C(S2)C(=O)C)C3=CC=CC=C3)C(=O)C,-4.054
P30556,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)NNC2=O,-1.23
P30556,CCCC(=O)OCCNC1=C(C2=NON=C2C(=C1)SCCC)[N+](=O)[O-],-4.04
P30556,CS(=O)(=O)C1=NC=C(C(=N1)C(=O)NC2=CC=C(C=C2)OC(F)F)Cl,-3.891
P30556,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OCCC(C)C)F)C(=O)OCC4=CC=CC=C4S(=O)(=O)C5=CC=CC=C5)CC,0.398
P30556,CC1=C(C2=C(C(=O)N=C2C=C1)NC3=CC=C(C=C3)OC)Br,-3.595
P30556,[H+].CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)C3=CC=CC=C3)NC(=O)CNCCN(C)C.[Cl-],-3.97
P30556,C1=CC2=C(C(=O)N=C2C=C1)NC3=CC=C(C=C3)Br,-3.869
P30556,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CC5=CC=C(C=C5)C6(N=N6)C(F)(F)F)NC(=O)CNC,-1.393
P30556,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(=O)N5CCN(CC5)C6=CC=CC=N6,-0.301
P30556,CCCCOC(=O)NS(=O)(=O)C1=CC=CC=C1C2=CC=C(C=C2)CN3C(=NC(=C3C(=O)O)CN4CCN(CC4)C5=CC=CC=N5)CCC,-0.778
P30556,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,-0.544
P30556,CCCCC1=C([N+](=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NNN=N7)Cl.[Br-],-3.81
P30556,CCCCOC(=O)NS(=O)(=O)C1=CC=CC=C1C2=CC(=C(C=C2)CN3C(=NC4=C(C3=O)C=C(C=C4)NC(=O)N5CCOCC5)CC)F,-1.519
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)NC5=NNN=N5)C(=O)NCC6=CC(=CC=C6)OC)C,-1.732
P30556,CCCCCCC(C(=O)N1CC(CC1C(=O)O)OC2=CC=C(C=C2)C(=O)O)N3C=C(N=C3)NC(=O)C4=CC=CC=C4S(=O)(=O)O,-0.77
P30556,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCC(=O)OCC(=O)C3=CC(=CC=C3)[N+](=O)[O-],-4.241
P30556,CCCC1=NC2=C(N1CC3=CC4=C(C=C3)C(=CC5=CC=CC=C5C4=O)C6=NNN=N6)N=C(C=C2C)C,0.538
P30556,C1=CC=C(C=C1)C(=NNC(=O)C2=CC=CC=C2Cl)C3=CC=CC=N3,-4.007
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C3C(=O)N(C(=O)N3CC4=CSC(=N4)C)CCCC,-0.23
P30556,CC(C)C1=NC(=C(O1)NN)C#N,-4.404
P30556,CCCCC1=NN(C(=O)N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OC(C)C)F)C4=C(C=CC(=C4)NC(=O)CC)C(F)(F)F,0.347
P30556,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)CN5CCN(CC5)C6=CC=CC=N6,-0.623
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C(=O)NC(C)C5=CC=CC=C5)C,-1.29
P30556,CCCCN1C(=O)C2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C(=O)C4=CC=CC=C4C(=O)O,-3.519
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C(=O)NC(C)C)C,-2.533
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C(=O)NCCC6=CC=C(C=C6)F)C,-2.182
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)NC5=NNN=N5)C(=O)NCCN6CCOCC6)C,-1.643
P30556,CC1=CC=CC=C1NC(=O)CCC(=O)OCC(=O)C2=CC(=CC=C2)[N+](=O)[O-],-4.526
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)NCC6=CC=CC=C6)C,-2.613
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C(=O)N5CCOCC5)C,-3.003
P30556,CCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)CN5CCN(CC5)C6=CC=CC=N6,-1.301
P30556,CCCCS(=O)(=O)C=CC=CS(=O)(=O)CCCC,-3.565
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)N(C(=O)N3CC4=CC(=CC=C4)Cl)CCCC,-2.068
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)N(C(=O)N3CC4=CC5=CC=CC=C5C=C4)CCCC,-2.017
P30556,CCCC1=CC2=C(C=C1)S(=O)(=O)NC(=O)CCCCCCNC3=CC4=C(C=C3)N=C(N(C4=O)CC5=CC=C2C=C5)CCC,-0.602
P30556,CCCCC1=NN(C(=N1)CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CCCC,-1.204
P30556,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OCCC(C)C)F)C(=O)OCC4=CC=CC(=C4)C(=O)C5=CC=CC=C5)CC,0.222
P30556,CCCCC1=NN(C(=O)N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)CC(C)(C)C)F)C4=C(C=CC(=C4)NC(=O)CC)C(F)(F)F,0.222
P30556,C1CC1C2=CC3=C(S2)N(C(=O)N(C3=O)CC(=O)C4=CC=C(C=C4)F)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NC(=O)ON7,-0.041
P30556,CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CC2=CN=CN2)NC(=O)C(CCCCNC(=O)C(CCCN=C(N)N)NC(=O)OCC3=CC=CC=C3)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C5=CC=CC=C5,-3.934
P30556,C1=CC=C2C(=C1)N=NN2CC(=O)OCC(=O)C3=CC(=C(C=C3)Cl)Cl,-4.125
P30556,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)NC(=O)C,-3.155
P30556,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=C(C=C3)C(=O)C4=CC=CC=C4)C(=O)O)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)CNC,0.097
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)NC5=NNN=N5)C(=O)NCCC6=CC(=CC=C6)OC)C,-1.567
P30556,C1=CC=C(C(=C1)C(=O)N)NCC(=O)C2=CC=C(C=C2)F,-4.334
P30556,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OCCC(C)C)F)C(=O)OCCCC(=O)NC4=CC=CC=C4)CC,0.699
P30556,C1=COC(=C1)C(=O)NCC(=O)NCC(=O)OCC(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-],-3.877
P30556,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)N,-0.778
P30556,CCC1=CC2=C(S1)N(C(=O)N(C2=O)CC(=O)C(C)(C)COC(=O)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)ON5,-0.176
P30556,C1=CC=NC(=C1)C=NNC(=O)C2=CC=C(C=C2)Br,-3.83
P30556,C1=CC=C(C=C1)S(=O)(=O)C2=NC=C(C=C2)[N+](=O)[O-],-4.118
P30556,CCCCC1=NC2=C(C=C(C=C2)NC(=O)N(C)C(C)C)C(=O)N1CC3=C(C=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC(=O)OCCC(C)C)F,-0.279
