GPCR,STANDARD_VALUE,smiles
P31391,-2.149,CC(C(CO)NC(=O)C1CC=CCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CCCCN)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)NC(=O)C(CC6=CC=CC=C6)N)O
P31391,-0.352,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C6CCCN6C(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C7CCCN7C(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CO)N)C(=O)O)CO)C(C)O)CC8=CC=CC=C8)O
P31391,-0.477,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)NC(=O)N)C(=O)O)CC6=CC=C(C=C6)O)O
P31391,-0.964,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3)N)C(=O)O)CC4=CC=C(C=C4)O)C(C)O)CCCCN)C5=CC6=CC=CC=C6C=C5
P31391,-1.347,CC1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(N(C(=O)N1)C)[O-])CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6
P31391,-0.362,C1C(C(=O)N(CC2=C1C3=CC=CC=C3N2)C(CCCCN)C(=O)NCC4=CC=CC=C4)NC(=O)C5=CC=C(C=C5)Cl
P31391,-0.255,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-2.854,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCNC)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=C(C=C5)Cl)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N)O
P31391,-1.978,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N2)N(C)C(=O)C3=CC4=CC=CC=C4C=C3)CC5=CC=CC=C5)N)C(=O)NC(C(C)O)C(=O)N)CC6=CC=CC=C6
P31391,-2.839,C1=CC(=NC=C1Br)NCCCNC(=S)NCCCC2=CN=CN2
P31391,-3,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N1)CCCCN)C)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)N)O
P31391,-2.857,CSC1C(C(C(C(O1)COCC2=CC=C(C=C2)Cl)O)OCC3=CC4=CC=CC=C4C=C3)NC(=O)CCCN=C(N)N
P31391,-0.512,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)NC(=O)C)C(=O)O)CC6=CC=CC=C6)O
P31391,-1.791,CC(C1C(=O)NC(C(=O)N(CCSSCCN(CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CNC5=CC=CC=C54)CC6=CC=CC=C6)C(=O)C(CC7=CC=CC8=CC=CC=C87)N)CC(=O)N)CC9=CC=CC=C9)O
P31391,-0.25,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
P31391,-3,CC(C)C(C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(C)NCC4=CC5=CC=CC=C5C=C4
P31391,-1.613,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=CC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-3.354,CC(CC1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=C(C=C5)Cl)N)C(=O)NC(CC6=CC=C(C=C6)Cl)C(=O)N)C7CCCS7
P31391,-0.415,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C6CCCN6C(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C7CCCN7C(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CO)N)C(=O)O)CO)C(C)O)CC8=CC=CC=C8)O
P31391,-0.477,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)NC(=O)N)C(=O)O)CC6=CC=C(C=C6)O)O
P31391,-2.679,C1CCN(C1)CCCNC(=S)NCCN(CC2=CC(=C(C=C2)Cl)Cl)C3=NC=C(C=C3)Br
P31391,-1.919,CC(C1=CNC2=CC=CC=C21)C(C(=O)NC(CCCCN)C(=O)OC(C)(C)C)N3CCN(C3=O)CCCC4=CC=CC=C4
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N
P31391,-1.079,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC3=CC=CC=C3C=C2)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
P31391,-2.801,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)N
P31391,0,CC(C1=CC=CC=C1)NC(=O)C(CCCCN)N2CC3=C(CC(C2=O)NC(=O)CC4=CC=CC=C4)C5=CC=CC=C5N3C(=O)
P31391,-0.447,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCNC(=N)N)NC(=O)CNC(=O)C(C)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)O)CO)C(C)O)CC7=CC=CC=C7)O
P31391,-3,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)N(C)C(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)NC)O
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N
P31391,-2.615,CC(C1C(=O)NC(CC=CCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC3=CC=CC=C3N2)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O
P31391,-0.204,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)NC(=O)C(CC6=CC=C(C=C6)O)N)C(=O)O)CC7=CC=CC=C7)O
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N
P31391,-0.544,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)NC(=O)C(CC3=CC(=C(C=C3)O)I)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)CC5=CNC6=CC=CC=C65
P31391,-3.079,C1=CC=C2C(=C1)NC(=N2)CNC(=S)NCCN(CC3=CC(=C(C=C3)Cl)Cl)C4=NC=C(C=C4)Br
P31391,-1.771,C1CN(CCN1C(=O)NC2CC3=C(CN(C2=O)C(CCCCN)C(=O)NCC4=CC=CC=C4)NC5=CC=CC=C35)S(=O)(=O)C6=CC=CC=C6C(=O)
P31391,-3,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N1)CCCCN)C)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CN=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N)O
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N
P31391,-2.834,CC(C1C(=O)NCCCCCCNC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)OC5=CC=CC=C5
P31391,-0.255,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)C5=CNC6=CC=CC=C65
P31391,0.638,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
P31391,-1.653,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N2)N(C)C(=O)C3=CC4=CC=CC=C4C=C3)CC5=CC=CC=C5)NC(=O)C(CC6=C(C=C(C=C6)O)I)N)C(=O)NC(C(C)O)C(=O)N)CC7=CC=CC=C7
P31391,-0.544,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)N)C(=O)O)C)C(C)O)CCCCN)CC3=CNC4=CC=CC=C43
P31391,-2.7,C1C(CN2C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)CC8=CC=CC=C8)OC(=O)NCCN
P31391,-2.5,C1C(CN2C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)CC8=CC=CC=C8)O
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=C(C=C5)O)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N
P31391,-0.248,CC(C(C(=NC(CC1=CC=CC=C1)C(=NC(CO)C(=NC(CO)C(=NC(CS)C(=NC(CCCCN)C(=O)O)O)O)O)O)O)N=C(C(CCCCN)N=C(C(CC2=CNC3=CC=CC=C32)N=C(C(CC4=CC=CC=C4)N=C(C(CC5=CC=CC=C5)N=C(C(CC(=N)O)N=C(C(CCCCN)N=C(C(CS)N=C(C6CCCN6)O)O)O)O)O)O)O)O)O
P31391,-0.362,CC(C)C(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)CC5=CNC6=CC=CC=C65)C7=CC=C(C=C7)NC
P31391,-2.556,C1=CC=C(C=C1)COC2C(C(OC(C2OCC3=CC=CC=C3)OCCC4=CNC5=CC=CC=C54)COCCCCCN)OCC6=CN=CC=C6
P31391,-2.75,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)N(C)C(=O)C3=CC4=CC=CC=C4C=C3)CC5=CC=CC=C5)CC6=CC=CC=C6)CCCCN)N)C(=O)O)CO)C(C)O)CC7=CC=C(C=C7)O)C(C)O
P31391,-2.969,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)CC6=CC=CC=C6)CCCCN)N)C(=O)O)CC7=CC=CC=C7)C(C)O
P31391,0.155,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-0.079,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)NC(=O)C(CC6=CC=C(C=C6)O)N)C(=O)O)CC7=CC=CC=C7)O
P31391,-0.255,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-2.92,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)NC(=O)N)NC(=O)C(CC5=CC=C(C=C5)Cl)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N)O
P31391,-0.114,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=C(C=C6)O)O
P31391,-2.928,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CN4)NC(=O)C(CC5=CC=C(C=C5)F)N)C(=O)NC(CC6=CC=C(C=C6)F)C(=O)N
P31391,-2.161,CC(CC1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N)C9CCCS9
P31391,-0.176,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)NC(=O)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-1.204,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=C(C=C2)O)CC3=CC=CC=C3)CC4=CC=CC=C4)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC5=CC=CC=C5)O
P31391,-0.23,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
P31391,-2.633,CSC1C(C(C(C(O1)COCC2=CC=C(C=C2)Cl)O)OCC3=CC4=CC=CC=C4C=C3)NC(=O)CCN
P31391,-1.146,CC(C1C(=O)NC(C(=O)NCCSSCC(C(=O)NC(N(C(=O)N(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)C(=O)C5=CC=CC=C5)C)O)N)CC6=CC=CC=C6)O
P31391,-2.185,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(N(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)C)C(=O)C4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,0.301,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CCCCN)N)C(=O)O)CO)C(C)O)CC6=CC=C(C=C6)O)O
P31391,-3.63,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C)CC2=CC=CC=C2)C(C)C)CCCCN)CC3=CNC4=CC=CC=C43)CC5=CC=C(C=C5)O
P31391,0,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,0.056,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-1.613,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=CC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-3,CCC1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NS(=O)(=O)CCN6CCN(CC6)CCO)C(=O)NC(C(C)O)C(=O)N
P31391,-0.978,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)N)C(=O)O)C)C(C)O)CCCCN)CC3=CNC4=CC=CC=C43
P31391,-2.124,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(N(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)C)C(=O)C4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-2.33,CC(C)NCC1=CC=C(C=C1)CC2C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N2)N(C)C(=O)C3=CC4=CC=CC=C4C=C3)CC5=CC=CC=C5)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N)CC8=CC=CC=C8
P31391,-3,C1=CC(=C(C=C1CN(CCCNC(=S)NCCCCN)C2=NC=C(C=C2)Br)Cl)Cl
P31391,-0.041,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)N)CC5=CC=CC=C5)NC(=O)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-3,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N1)CCCCN)C)CC2=CNC3=CC=CC=C32)CC4=CN=CC=C4)NC(=O)C(CC5=CC=C(C=C5)Cl)N)C(=O)NC(CC6=CC7=CC=CC=C7C=C6)C(=O)N)O
P31391,-3,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(CC7=CC8=CC=CC=C8C=C7)C(=O)N
P31391,-2.043,CC(C1C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)NC(=O)C2=CC3=CC=CC=C3C=C2)CC4=CC=CC=C4)CC5=CC=CC=C5)N)C(=O)O)CC6=CC=CC=C6)O
P31391,-0.602,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3)N)C(=O)O)CC4=CC=CC=C4)C(C)O)CCCCN)C5=CNC6=CC=CC=C65
P31391,-3,CCC1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(C(C)O)C(=O)N
P31391,-0.602,CCCCC(C(=O)NC(CCCCN)C(=O)NC1CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CNC5=CC=CC=C54)CCCCN)C(C)O)CC6=CC=CC=C6)C(=O)NC(CO)C(=O)NCC(=O)O)NC(=O)CNC(=O)C(C)NC(=O)CN7CCN(CCN(CCN(CC7)CC(=O)O)CC(=O)O)CC(=O)O
P31391,0.025,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C6CCCN6C(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C7CCCN7C(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CO)N)C(=O)O)CO)C(C)O)CC8=CC=CC=C8)O
P31391,-3.301,C1=CC=C2C(=C1)C=CC=C2CN(CCCNC(=S)NCCCCN)C3=NC=C(C=C3)Br
P31391,-3.602,COCC1C(C(C(C(O1)OCC2=CC3=CC=CC=C3C=C2)NC(=O)CCN)OCC4=CC5=CC=CC=C5C=C4)O
P31391,-2,CC1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CCCNC(=[NH2+])N)CO)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=C(C=C5)O)CC(=O)N)CCSC)NC(=O)C(CC(=O)N)NC(=O)C(CC(C)C)NC(=O)C6CCCN6C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)N)C(=O)O
