GPCR,STANDARD_VALUE,smiles
P32246,-0.699,CC(=O)NC1=C(C=C(C=C1)O)OCC(C)(CNC2CCN(CC2)CC3=CC=C(C=C3)Cl)O
P32246,-1.301,CN(C)CC(=O)NC1=C(C=CC(=C1)Cl)C=CC(=O)N2C3CCC2CN(C3)CC4=CC=C(C=C4)F
P32246,-1.74,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-2.114,CC(C)CC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-4,CN1C(=NN=N1)C2=CC(=CC=C2)NC(=O)NC3CCCCC3CN4CCCC(C4)CC5=CC=C(C=C5)F
P32246,-2.833,CC1=CC=C(C=C1)NC(=O)N2CCCC2C(=O)N(C)CC3=CC=C(C=C3)Cl
P32246,-0.342,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCCCC3
P32246,-2.281,CCCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC4=CC=CC=C4C=C3
P32246,-1.929,CCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CCC3=CC=CC=C3
P32246,-1.079,CC1CN(CCN1C(=O)C=CC2=CC(=C(C=C2NC(=O)C)Cl)OC)CC3=CC=C(C=C3)F
P32246,-2.061,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC=C(C=C3)Cl
P32246,-2.699,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)NC(=O)C
P32246,-1.301,CC1CN(CCN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC(=O)C)CC3=CC=C(C=C3)F
P32246,-1.326,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC(=O)N)CC3=CC=C(C=C3)F.Cl
P32246,-0.813,C1CCC(CC1)C(CC(C(CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)O)C(=O)N
P32246,-2.497,C1CC(CCC1(C(CC(C(CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)O)C(=O)N)O)(F)F
P32246,-2.477,CC1CC(CCN1S(=O)(=O)C2=CC=CC=C2Cl)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-1.301,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3CCCC3
P32246,-0.505,CNC(=O)NC1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)F)O
P32246,-4.803,C1=CC=NC(=C1)C2=NC(=CC=C2)C3=CC=CC=N3
P32246,-0.903,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)Br
P32246,-1.122,C1CC(N(C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F)C3=NN=NN3CC4=CC=C(C=C4)Cl
P32246,-0.114,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCC3NC(=O)C4CCCC4)C
P32246,-0.929,CC1=CC(=CC(=C1NC(=O)N2CCCC2C(=O)N(C)CC3=CC=C(C=C3)Cl)C)C(F)(F)F
P32246,-1.146,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C
P32246,0.444,CC(=O)NC1=C(C=C(C=C1)F)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)F)O
P32246,-1.23,C[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Cl)OC4=C2C=C(C=C4)Cl)CC5CCCCCCC5
P32246,-3.107,CC1=CN=C2C(=C1)C=CC3=C2N=CC=C3
P32246,0.046,CC(=O)NC1=C(C=C(C=C1)OC)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
P32246,-1.653,CCC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-0.653,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C(C)C
P32246,-2.267,CC(C)C(C(=O)N1CCC(=CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-1.477,CC1CN(C(CN1C(=O)COC2=C(C=C(C=C2)Cl)C(=O)NCCN)C)CC3=CC=C(C=C3)F
P32246,-3.214,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2Cl)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-3.41,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=CN=NC3=CC=CC=C32)O)C(=O)NC
P32246,-1.477,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC=CC=C3
P32246,-0.398,COC1=CC(=C(C=C1)C(=O)NC2CC2)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.083,C1CCC(CC1)C(C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl)NC(=O)C4=CC=CC=C4
P32246,-1.699,COC1=C(C=CC(=C1)N2CCN(CC2)C(=O)CN3C(=C(C(=N3)C(F)(F)F)Cl)CN)Cl
P32246,-3.431,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=CC=C3)OC)C(F)(F)F)Cl
P32246,0.444,CC(=O)NC1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
P32246,-1.23,C[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Cl)OC4=C2C=C(C=C4)Cl)CC5CCCCCCC5.[I-]
P32246,-0.903,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC(=CC=C3)C(=O)O
P32246,-2.533,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCC(C3)N
P32246,0,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)CC3CC3
P32246,0.036,C1CN(CC1O)C(=O)C2=CC(=C(C=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O)O)Cl
P32246,-1.58,CCC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC=CC=C3
P32246,-1.806,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)NC
P32246,-1.796,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC3(C4=CC=CC=C4CS(=O)C5=CC=CC=C53)C#N
P32246,-0.716,CC[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5CCCCCCC5.[I-]
P32246,-2.924,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-0.903,C[N+]1(CCC(CC1)(C2=CC=C(C=C2)Cl)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-0.826,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC=C4NC(=O)N)O
P32246,-2.35,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
P32246,-0.813,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)NC3CCC(C3)O
P32246,-3.221,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CC#N)(C#N)C3=CC=CC=C3
P32246,-2.415,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)CCC=C(C5=CC(=C(C(=C5)Cl)OCC6=CC=CC=C6C(=O)[O-])C(=O)[O-])C7=CC(=C(C(=C7)Cl)OCC8=CC=CC=C8C(=O)[O-])C(=O)[O-])C)C.[Na+].[Na+].[Na+].[Na+]
P32246,-1.881,CC1CN(CCN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NC)CC4=CC=C(C=C4)F
P32246,-3.806,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)Cl
P32246,-2.204,CC1=CC2=C(O1)C=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-1.851,CC(=O)NCCNC(=O)C1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
P32246,-3.569,CC1(CCN(CC1)S(=O)(=O)C2=CC=CC=C2Cl)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-2.486,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3Cl
P32246,-1.732,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3
P32246,-2.7,C1=CC(=C(C=C1Cl)NS(=O)(=O)C2=CC(=C(S2)Cl)Cl)CN3C=CN=N3
P32246,-3.182,C1CN(CCC1(C2=CC=C(C=C2)F)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
P32246,-2.531,CC1=CC=CC=C1S(=O)(=O)N2CCC(CC2)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-4.903,CC1=CN=C2C(=C1C)C=CC3=C(C(=CN=C32)C)C
P32246,-2.86,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=C(C=C(C=C4Br)F)F
P32246,-1.653,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC(=CC=C3)Cl
P32246,-0.699,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F
P32246,-0.279,C1CN(CC1O)C(=O)C2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-0.643,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=C(C=C3)Cl
P32246,-2.903,CC1CN(CCN1C(=O)CC2C3=CC(=C(C=C3NC(=O)N2)Cl)OC)CC4=CC=C(C=C4)F
P32246,-1.544,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CCC3=CC=CC=C3
P32246,-3.255,C[N+]1(CCC(CC1)NC(=O)C2=C3C=CC=CC3=CC4=CC=CC=C42)CC5CCCCCCC5.[I-]
P32246,-3.903,CC(C)CC(CC(C(CC1CCCCC1)NC(=O)C2=CC3=CC=CC=C3N=C2)O)C(=O)N
P32246,-4.013,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3C=C2)O)C(=O)NC
P32246,-3.644,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C3=CC=CC=C3)C4=CC=CC=C4.I
P32246,-1.041,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N)F
P32246,-2.1,C1=CC=C(C(=C1)C(=O)O)OC2=C(C=C(C=C2F)C(F)(F)F)NS(=O)(=O)C3=CC=C(C=C3)Cl
P32246,-2.371,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=CC=C3C4=CC=CS4
P32246,-1.699,CCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC=CC=C3
P32246,-3.9,C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3
P32246,-1.672,CN(C)CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)Cl
P32246,-0.845,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)N)CC4=CC=C(C=C4)F
P32246,-3.075,C1CN(CCC1(C2=CC=CC=C2)O)CCCC3(C4=CC=CC=C4CC5=CC=CC=C53)C#N
P32246,-3.623,C1CC(CN(C1)CC2=CC=CC=C2)CNC(=O)CSC3=NC4=CC=CC=C4S3
P32246,-0.301,CC[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5=CCCCCCC5.[I-]
P32246,-2.431,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NC)CC4=CC=C(C=C4)Br
P32246,-1.255,COC1=C(C=CC(=C1)N2CCN(CC2)C(=O)CN3C=C(C(=N3)C(F)(F)F)Cl)Cl
P32246,-0.716,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CN=CC=C3
P32246,-1.505,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)O)C(=O)N5CCOCC5)O
P32246,-0.301,CC1CN(CCN1C(=O)CN2C(=C(C(=N2)C(F)(F)F)Cl)C)C3=CC(=C(C=C3)Cl)OC
P32246,-2.748,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)NC5=O)O
P32246,-2.318,CC(C)C(C(=O)N1CCC(C2(C1)CCCC2)(C3=CC=C(C=C3)Cl)O)NC(=O)C4=CC=C(C=C4)Cl
P32246,-2.632,CN1C=CC=C1C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N
P32246,-3.204,CC1CN(CCCN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC(=O)C)CC3=CC=C(C=C3)F
P32246,0.046,CC[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Cl)OC4=C2C=C(C=C4)Cl)CC5=CCCCCCC5
P32246,-1.279,CC1=CC(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F
P32246,-2.6,C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl)Cl
P32246,-3,C1CN(CCC1N2CCC(CC2)(C#N)C3=CC=C(C=C3)Cl)S(=O)(=O)C4=CC=CC=C4Cl
P32246,-2.898,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3O
P32246,0,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCC3NC(=O)C4=CC(=CC=C4)S(=O)(=O)N)C
P32246,-1.146,C[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5CCCCCCC5
P32246,-2.301,CC(=O)NC1=C(C=CC(=C1)Cl)C=CC(=O)N2C3CCC2CN(C3)CC4=CC=C(C=C4)F
P32246,-0.898,COC1CCN(C1)C(=O)C2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,0.155,CC(C(C)(C)O)NC(=O)NC1CCCCC1C(=O)N2CCC(C(C2)(C)C)(C3=CC=C(C=C3)Cl)O
P32246,-1.568,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)C=C5)O
P32246,-1.968,CCC(CCCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C#N)C3=CC=CC=C3
P32246,-0.041,C1CN(CCC1O)C(=O)C2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-3.756,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)CCC=C(C5=CC(=C(C(=C5)Cl)OCC6=CC(=CC=C6)[N+](=O)[O-])C(=O)[O-])C7=CC(=C(C(=C7)Cl)OCC8=CC(=CC=C8)[N+](=O)[O-])C(=O)[O-])C)C.[Na+].[Na+]
P32246,-3.124,C1CN(CCC1(C2=CC(=CC(=C2)Cl)Cl)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-2.764,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)C(C4=CC=CC=C4)O)C
P32246,-3.114,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C5C(=CC=C4)SC(=N5)N)O
P32246,-2.418,CC1=CC=CC=C1C(=O)NC(C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl)C(C)(C)C
P32246,-1.477,CC1CN(CCN1C(=O)C=CC2=C(C=C3C(=C2)C=CC=N3)NC(=O)C)CC4=CC=C(C=C4)F
P32246,-2.556,CC1CN(CCN1C(=O)CCC2=C(C=C(C=C2)Cl)NC(=O)C)CC3=CC=C(C=C3)F
P32246,-3.2,CN1C(=NN=N1)CC2=C(C=C(C=C2)Cl)NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
P32246,-3.2,C1=CC=C2C(=C1)C(=CS2)S(=O)(=O)NC3=C(C=CC(=C3)Cl)CN4C=CN=N4
P32246,-0.114,CNC(=O)NC1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
P32246,-1.352,CN(CC1=CC=C(C=C1)Cl)C(=O)C2CCCN2C(=O)NC3=C(C=C(C=C3)C(F)(F)F)F
P32246,-2.748,C1CN(CCC12CC3=C(O2)C=CC(=C3)F)CC(COC4=CC=CC5=C4NC(=O)C=C5)N
P32246,-0.255,C1CCCC=C(CCC1)CN2CCC(CC2)NC(=O)C3C4=CC=CC=C4OC5=C3C=C(C=C5)C(=O)N6CCCC(C6)CN
P32246,-1.58,CC1CN(C(CN1C(=O)COC2=C(C=C(C=C2)Cl)CC(=O)O)C)CC3=CC=C(C=C3)F
P32246,-0.146,C1CC1NC(=O)C2=C(C=C(C=C2)F)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-4,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)CCC=C(C5=CC(=C(C(=C5)Cl)OCC6=CC=CC(=C6)C(=O)[O-])C(=O)[O-])C7=CC(=C(C(=C7)Cl)OCC8=CC=CC(=C8)C(=O)[O-])C(=O)[O-])C)C.[Na+].[Na+].[Na+].[Na+]
P32246,-2.998,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=CC=CS4
P32246,-0.949,CC1=CC(=C(C=C1)C(=O)N2CCC(C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)F)O
P32246,-2.362,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=CC=C3C4=CSC=C4
P32246,-2.185,C1CN(CCC1(C2=CC=C(C=C2)C(F)(F)F)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-1.954,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=CC=CC=C4Br
P32246,-2.717,CCCC(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
P32246,-2.727,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=C(C=C3)F
P32246,-2.217,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=CC=CC=C4Cl
P32246,-4.223,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3NC2=O)O)C(=O)NC
P32246,-2.5,C1=CC=C(C(=C1)C(=O)O)OC2=CC=CC=C2NS(=O)(=O)C3=CC=C(C=C3)Cl
P32246,-3.032,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)OCC3=CC=CC=C3
P32246,-3.329,C1CN(CCC1N2CCC(CC2)(C3=CC=C(C=C3)Cl)O)S(=O)(=O)C4=C(C(=C(C=C4)Cl)Cl)Cl
P32246,-0.568,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)CC(C)(C)O
P32246,-2.558,C[N+]1(CCC(CC1)(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC4=CC=CC=C4C=C3.[I-]
P32246,-3.1,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)C(F)(F)F
P32246,-4.174,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-2.933,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)C(C4=CC=CC=C4)O)C
P32246,-2.892,COC1=CC=C(C=C1)NC(=O)NCC(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)(C4=CC=CC=C4)C5=CC=CC=C5
P32246,-2.653,C1CN(CCC1NC(=O)CSC2=NC3=CC=CC=C3S2)CC4=CC(=C(C=C4)Cl)Cl
P32246,-0.505,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)O)NC(=O)N)O
P32246,-2.511,CC(C)CC(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
P32246,-3.82,C1CN(CCC1N2CCC(CC2)(C3=CC(=CC=C3)Cl)O)S(=O)(=O)C4=CC=CC=C4Cl
P32246,-0.13,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCC(C3)O
P32246,-0.591,C[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Br)OC4=C2C=C(C=C4)Br)CC5CCCCCCC5
